ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;1310;0;59;0;0;0;59;0;0.07705882352941176;0.002364705882352941
2;9;27000;27000;2;0;38;0;0;0;38;0;7.407407407407407e-05;0.001488888888888889
3;8;31000;31000;1180;0;33;3;0;0;33;3;0.03806451612903226;0.001296774193548387
4;7;38000;38000;1648;0;27;6;2;0;27;4;0.04336842105263158;0.0010578947368421053
5;6;38000;38000;2131;0;27;4;-2;0;27;6;0.056078947368421055;0.0010578947368421053
6;5;54000;54000;4995;0;19;9;0;0;19;9;0.0925;0.0007444444444444445
7;4;64000;64000;9845;0;16;21;0;0;16;21;0.153828125;0.000628125
8;3;71000;71000;2002;0;15;6;0;0;15;6;0.02819718309859155;0.0005661971830985916
9;2;75000;75000;8463;0;14;27;1;0;14;26;0.11284;0.000536
10;1;86000;86000;7535;0;12;15;1;0;12;14;0.08761627906976745;0.00046744186046511623
;;1000000;;;;;91;;;;89;0.6896263693219298;0.01020836692648258;0.6998347362484123
;;;;;;;0.02197802197802198;;;;;
