ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;1729;0;56;0;0;0;56;0;0.09605555555555556;0.0022333333333333333
2;9;27000;27000;596;0;38;0;0;0;38;0;0.022074074074074072;0.001488888888888889
3;8;43000;43000;296;0;24;0;0;0;24;0;0.006883720930232558;0.0009348837209302325
4;7;47000;47000;5696;0;22;12;2;0;22;10;0.12119148936170213;0.0008553191489361703
5;6;48000;48000;6914;0;21;12;0;0;21;12;0.14404166666666668;0.0008374999999999999
6;5;51000;51000;1960;0;20;1;-1;0;20;2;0.038431372549019606;0.0007882352941176471
7;4;56000;56000;2830;0;18;13;2;0;18;11;0.05053571428571429;0.0007178571428571428
8;3;58000;58000;14594;0;17;48;12;0;17;36;0.2516206896551724;0.000693103448275862
9;2;71000;71000;6101;0;14;15;3;0;14;12;0.08592957746478873;0.0005661971830985916
10;1;80000;80000;1880;1;13;6;3;0;13;3;0.0235;0.0005024999999999999
;;1000000;;;;;107;;;;86;0.840263860542926;0.009617818160437866;0.8498816787033638
;;;;;;;0.19626168224299065;;;;;
