ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;1676;0;77;0;0;0;77;0;0.12892307692307692;0.003092307692307692
2;9;18000;18000;1383;0;56;4;0;0;56;4;0.07683333333333334;0.0022333333333333333
3;8;43000;43000;1954;0;24;5;0;0;24;5;0.04544186046511628;0.0009348837209302325
4;7;45000;45000;1569;0;23;5;1;0;23;4;0.034866666666666664;0.0008933333333333334
5;6;47000;47000;1349;0;22;2;0;0;22;2;0.02870212765957447;0.0008553191489361703
6;5;48000;48000;1065;0;21;3;0;0;21;3;0.0221875;0.0008374999999999999
7;4;53000;53000;7139;0;19;23;2;0;19;21;0.13469811320754718;0.0007584905660377359
8;3;68000;68000;11963;0;15;38;0;0;15;38;0.1759264705882353;0.0005911764705882353
9;2;73000;73000;1106;0;14;3;0;0;14;3;0.01515068493150685;0.0005506849315068494
10;1;99000;99000;2569;0;11;7;0;0;11;7;0.025949494949494948;0.0004060606060606061
;;1000000;;;;;90;;;;87;0.688679328724552;0.01115308980303419;0.6998324185275862
;;;;;;;0.03333333333333333;;;;;
