ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;1723;0;63;0;0;0;63;0;0.1076875;0.0025125
2;9;26000;26000;2087;0;39;5;0;0;39;5;0.08026923076923077;0.001546153846153846
3;8;39000;39000;4745;0;26;7;0;0;26;7;0.12166666666666667;0.0010307692307692307
4;7;39000;39000;268;0;26;1;0;0;26;1;0.006871794871794872;0.0010307692307692307
5;6;44000;44000;2362;0;23;3;0;0;23;3;0.053681818181818185;0.0009136363636363636
6;5;58000;58000;3244;0;18;7;-2;0;18;9;0.05593103448275862;0.000693103448275862
7;4;58000;58000;3013;0;18;10;2;0;18;8;0.05194827586206897;0.000693103448275862
8;3;75000;75000;3560;0;14;4;0;0;14;4;0.047466666666666664;0.000536
9;2;84000;84000;513;0;12;2;0;0;12;2;0.006107142857142857;0.00047857142857142857
10;1;94000;94000;786;0;11;2;0;0;11;2;0.008361702127659574;0.00042765957446808513
;;1000000;;;;;41;;;;41;0.5399918324858071;0.009862266570919908;0.549854099056727
;;;;;;;0.0;;;;;
