ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;1918;0;50;0;0;0;50;0;0.0959;0.0020099999999999996
2;9;23000;23000;672;0;44;0;0;0;44;0;0.029217391304347827;0.0017478260869565217
3;8;33000;33000;2827;0;31;7;-2;0;31;9;0.08566666666666667;0.0012181818181818183
4;7;33000;33000;3188;0;31;11;2;0;31;9;0.09660606060606061;0.0012181818181818183
5;6;41000;41000;2182;0;25;8;0;0;25;8;0.05321951219512195;0.0009804878048780487
6;5;41000;41000;665;0;25;0;0;0;25;0;0.016219512195121952;0.0009804878048780487
7;4;45000;45000;469;0;23;1;0;0;23;1;0.010422222222222222;0.0008933333333333334
8;3;46000;46000;1170;0;22;2;0;0;22;2;0.025434782608695652;0.0008739130434782608
9;2;48000;48000;486;0;21;0;0;0;21;0;0.010125;0.0008374999999999999
10;1;93000;93000;6128;0;11;10;0;0;11;10;0.06589247311827957;0.000432258064516129
;;1000000;;;;;39;;;;39;0.4887036209165164;0.011192169774403977;0.4998957906909204
;;;;;;;0.0;;;;;
