ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;27000;27000;6352;0;37;1;0;0;37;1;0.23525925925925925;0.001488888888888889
2;9;31000;31000;2374;0;33;2;0;0;33;2;0.07658064516129032;0.001296774193548387
3;8;35000;35000;2475;0;29;4;0;0;29;4;0.07071428571428572;0.0011485714285714285
4;7;45000;45000;5301;0;23;8;0;0;23;8;0.1178;0.0008933333333333334
5;6;59000;59000;642;0;17;0;-1;0;17;1;0.01088135593220339;0.0006813559322033898
6;5;63000;63000;3489;0;16;5;0;0;16;5;0.05538095238095238;0.0006380952380952382
7;4;65000;65000;6350;0;16;12;1;0;16;11;0.09769230769230769;0.0006184615384615384
8;3;71000;71000;3217;0;14;7;2;0;14;5;0.04530985915492958;0.0005661971830985916
9;2;76000;76000;10485;1;13;28;7;0;13;21;0.13796052631578948;0.0005289473684210527
10;1;86000;86000;3784;2;12;16;2;0;12;14;0.044;0.00046744186046511623
;;1000000;;;;;83;;;;72;0.891579191611018;0.008328066965086965;0.8999072585761049
;;;;;;;0.13253012048192772;;;;;
