ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;184;0;84;0;0;0;84;0;0.015333333333333332;0.0033499999999999997
2;9;13000;13000;505;0;77;0;0;0;77;0;0.03884615384615384;0.003092307692307692
3;8;25000;25000;3022;0;40;18;1;0;40;17;0.12088;0.001608
4;7;28000;28000;4841;0;36;29;2;0;36;27;0.17289285714285715;0.0014357142857142856
5;6;37000;37000;2250;0;27;14;0;0;27;14;0.060810810810810814;0.0010864864864864863
6;5;75000;75000;4263;0;14;11;0;0;14;11;0.05684;0.000536
7;4;82000;82000;633;0;13;1;0;0;13;1;0.007719512195121951;0.0004902439024390243
8;3;92000;92000;3113;0;11;9;0;0;11;9;0.03383695652173913;0.0004369565217391304
9;2;94000;94000;4992;0;11;12;0;0;11;12;0.0531063829787234;0.00042765957446808513
10;1;96000;96000;2561;0;11;7;-1;0;11;8;0.026677083333333334;0.00041874999999999996
;;1000000;;;;;101;;;;99;0.5869430901620729;0.012882118463154702;0.5998252086252276
;;;;;;;0.019801980198019802;;;;;
