ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;957;0;3000;0;-2524;2533;2999;2524;0.05063492063492064;0.0029962962962962964;;172456;177440;14275;192493;172456;172454;185381;12037;9809313;172540
2;19;28350;28350;2732;0;2000;0;-1688;1686;1999;1688;0.0963668430335097;0.0019975308641975308;;492204;502117;4820;373341;492960;492185;506434;40175;11009298;492306
3;18;39375;39375;2239;0;1440;160;-1060;1211;1439;1220;0.05686349206349206;0.0014382222222222222;;403464;1100742;18891;873527;447159;403445;1091572;106522;12581303;405128
4;17;45000;45000;3349;0;1260;260;-820;1067;1259;1080;0.07442222222222222;0.0012584444444444444;;603382;1297812;175820;1285253;685164;603363;797050;1070875;12981318;605546
5;16;47250;47250;4604;0;1200;300;-744;1033;1199;1044;0.09743915343915344;0.0011985185185185185;;829412;2557971;41391;1896856;978413;829393;1344967;1154779;12673014;832203
6;15;52500;52500;450;0;1080;80;-808;888;1079;888;0.008571428571428572;0.0010786666666666666;;81194;773571;85820;2738776;104086;81198;90663;1505341;13571426;81199
7;14;54000;54000;2418;0;1050;330;-563;887;1049;893;0.04477777777777778;0.0010487037037037038;;435696;1545387;175820;2827232;582636;435677;1128409;2817126;13453256;437574
8;13;56700;56700;3766;0;1000;468;-346;812;999;814;0.06641975308641976;0.0009987654320987654;;678457;2873448;696875;3271649;967204;678435;867306;3260649;13366704;679997
9;12;60000;60000;383;0;945;35;-702;735;944;737;0.006383333333333334;0.0009438333333333334;;69141;1417896;175824;4144264;87026;69145;254324;4132078;15487388;69212
10;11;63000;63000;5292;0;900;605;-164;756;899;769;0.084;0.000898888888888889;;953352;2838910;175824;4221880;1236752;953339;1644359;3482923;14095447;959068
11;10;64800;64800;1586;0;875;214;-495;702;874;709;0.024475308641975307;0.0008739197530864197;;285801;2632226;31826;5188303;416282;285791;988493;5085344;15690937;289508
12;9;65625;65625;2729;0;864;519;-213;721;863;732;0.0415847619047619;0.0008629333333333332;;491673;5817909;18900;5972485;958248;491658;1179771;5504871;15568251;494983
13;8;75000;75000;44;0;756;8;-601;608;755;609;0.0005866666666666667;0.0007550666666666667;;8111;2408135;175824;6489877;16756;8085;13254;6454024;17551619;8115
14;7;75600;75600;253;0;750;31;-474;504;749;505;0.0033465608465608468;0.0007490740740740741;;45732;2038433;213740;6511784;66426;45736;231099;6485169;16768448;45968
15;6;78750;78750;821;0;720;201;-281;482;719;482;0.010425396825396826;0.0007191111111111111;;147970;3238875;453493;6560703;396521;147974;162136;6073534;17679029;148183
16;5;81000;81000;6899;0;700;1161;582;562;699;579;0.08517283950617284;0.0006991358024691359;;1242748;7335490;175824;6723015;2683483;1242728;2351558;5915236;17134502;1252820
17;4;84375;84375;6981;6;672;1367;778;575;672;589;0.08273777777777777;0.0006711703703703703;;1257498;10721104;18334;14041021;4211677;1257485;1456626;8117244;18260651;1263201
18;3;87500;87500;10119;275;648;2387;1810;557;648;577;0.11564571428571428;0.0006472;;1822795;25589768;85834;25541225;10653364;1822797;2535327;8848263;18785529;1834521
19;2;94500;94500;1952;514;600;509;229;279;600;280;0.020656084656084657;0.0005992592592592592;;351684;76349765;1191243;135468782;9821719;351682;1045107;9073931;19949534;353634
20;1;100000;100000;833;358;357;105;-302;407;567;407;0.00833;0.0005663;;150133;407288529;282396980;4122737387;25874872;150133;159377;11825350;22428225;150343
;;56700000;;;;;8740;;;;17126;0.9788400352733685;0.02100104074074074;0.9998410760141092
;;;;;;;-0.9594965675057209;;;;;
