ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;600;0;11340;0;-8968;9367;11339;8968;0.06;0.005663;;108194;108196;175820;192493;108194;108164;124014;173986;7050614;108164
2;19;18900;18900;523;0;6000;0;-4845;4835;5999;4845;0.02767195767195767;0.0029962962962962964;;94339;100000;13822;308574;94339;94339;219179;12037;8549430;94340
3;18;25200;25200;207;0;4500;0;-3706;3704;4499;3706;0.008214285714285714;0.0022472222222222225;;37453;37459;31822;411026;37453;37457;49796;102037;9637154;37457
4;17;28350;28350;791;0;4000;200;-2957;3147;3999;3157;0.027901234567901233;0.0019975308641975308;;142585;269885;5285;456532;147999;142585;274177;75046;10052403;142588
5;16;33750;33750;339;0;3360;20;-2659;2671;3359;2679;0.010044444444444444;0.001677925925925926;;61219;218009;40820;607396;61251;61223;335537;39046;10954077;61225
6;15;39375;39375;981;0;2880;340;-2013;2347;2879;2353;0.024914285714285715;0.0014382222222222222;;176772;560246;18375;676809;194213;176772;407517;597206;11780450;176910
7;14;40000;40000;936;0;2835;470;-1892;2356;2834;2362;0.0234;0.00141575;;168676;582315;292765;860319;191511;168680;324397;674913;11400608;168818
8;13;42000;42000;6071;0;2700;3635;1014;2567;2699;2621;0.14454761904761904;0.0013483333333333333;;1093701;1913530;175824;1037610;1330046;1093689;1373839;1032050;11150001;1096936
9;12;45000;45000;192;0;2520;35;-2035;2069;2519;2070;0.004266666666666667;0.0012584444444444444;;34750;334775;175826;2266501;36655;34754;46349;1657557;11742375;34754
10;11;45360;45360;10719;0;2500;7953;5460;2392;2499;2493;0.2363095238095238;0.001248456790123457;;2051968;4218811;10234;2305410;2823199;1930796;2439508;1305346;10730332;1938651
11;10;50000;50000;4428;0;2268;2826;811;1990;2267;2015;0.08856;0.0011326;;797726;5039291;292732;4474482;1498314;797705;1183242;2515932;12656734;800350
12;9;52500;52500;67;0;2160;36;-1661;1696;2159;1697;0.0012761904761904761;0.0010786666666666666;;12259;3391399;85834;5490743;20254;12263;63944;2986623;12785591;12263
13;8;65625;65625;2666;0;1728;1614;143;1452;1727;1471;0.04062476190476191;0.0008629333333333332;;480321;5802898;18334;5508173;1000042;480319;712044;5495275;15040949;482350
14;7;70000;70000;3448;0;1620;1871;523;1325;1619;1348;0.04925714285714286;0.0008089999999999999;;621210;6463402;292832;6196475;1369464;621196;1001993;5736049;15404701;624495
15;6;72000;72000;1598;0;1575;790;-500;1281;1575;1290;0.022194444444444444;0.0007865277777777777;;287950;6246968;175824;6830881;590479;287949;517315;6808300;16261095;288973
16;5;75000;75000;1880;3;1512;981;-129;1095;1512;1110;0.025066666666666668;0.0007550666666666667;;338724;7082723;175834;7721442;811166;338711;465679;7216103;16863154;340267
17;4;81000;81000;9712;150;1400;6038;4701;1278;1400;1337;0.11990123456790124;0.0006991358024691359;;1870572;17821418;175824;15142492;8614735;1749408;2305911;8046367;17305433;1758589
18;3;84000;84000;3003;689;1350;2212;1311;877;1350;901;0.03575;0.0006741666666666667;;541088;38047496;1338687;56436889;6816729;541092;669159;8993749;17147771;544928
19;2;87500;87500;895;1001;1296;695;-170;855;1296;865;0.010228571428571429;0.0006472;;161272;73166543;85834;155416511;6235891;161272;389831;9904174;19349653;162478
20;1;94500;94500;972;691;690;381;-362;732;1200;743;0.010285714285714285;0.0005992592592592592;;175157;302049375;337799776;8896502478;28704982;175157;303438;10504360;20658975;176452
;;113400000;;;;;30097;;;;48031;0.9704147442680775;0.029335738271604943;0.9997504825396825
;;;;;;;-0.5958733428580921;;;;;
