ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;47250;47250;139;0;2400;0;0;0;2400;0;0.0029417989417989416;0.0008507936507936508;;25219;25219;40557;193120;25219;25221;25223;38531;1190183;25221
2;19;50400;50400;374;0;2250;0;0;0;2250;0;0.0074206349206349205;0.0007976190476190477;;67509;67515;31557;226526;67509;67517;67654;29531;1681455;67517
3;18;60480;60480;9225;0;1875;300;0;0;1875;300;0.15252976190476192;0.0006646825396825397;;1661775;1711919;9957;302024;1670831;1661777;1711786;7931;1901008;1670711
4;17;64800;64800;473;0;1750;25;0;0;1750;25;0.007299382716049383;0.0006203703703703703;;85342;126712;31557;1971971;85351;85346;126869;29531;3042346;85358
5;16;75600;75600;1182;0;1500;50;0;0;1500;50;0.015634920634920633;0.0005317460317460317;;213094;254060;31567;2065994;214252;213101;254195;29550;4224243;214270
6;15;78750;78750;1306;0;1440;90;-1;0;1440;91;0.016584126984126982;0.0005104761904761905;;235415;2008925;40557;2286697;257497;235404;2011467;38531;4547701;259823
7;14;81000;81000;1849;0;1400;135;17;0;1400;118;0.02282716049382716;0.0004962962962962963;;333148;2297649;175557;2530515;372899;333136;2053270;173532;4611293;369056
8;13;90720;90720;5882;0;1250;580;175;0;1250;405;0.06483686067019401;0.0004431216931216931;;1059541;1882008;9961;2872161;1144578;1059540;1487242;7935;5842864;1097699
9;12;100800;100800;11268;0;1125;808;114;0;1125;694;0.11178571428571428;0.00039880952380952383;;2029755;3703585;108189;3945200;2261866;2029756;4193348;106196;6098958;2144640
10;11;108000;108000;7267;0;1050;680;-6;0;1050;686;0.06728703703703703;0.00037222222222222225;;1309096;4787730;175561;5988471;1903828;1309098;4517295;173535;7557226;1691693
11;10;112500;112500;9685;0;1008;1117;58;0;1008;1059;0.0860888888888889;0.0003573333333333333;;1744559;8888686;85561;7288683;2928935;1744567;7563622;83535;9876967;2595703
12;9;113400;113400;2481;0;1000;135;-7;0;1000;142;0.02187830687830688;0.0003544973544973545;;447028;7585989;31561;9102492;608932;447016;2605673;29535;9076791;524933
13;8;118125;118125;13945;0;960;1766;481;0;960;1285;0.11805291005291005;0.0003403174603174603;;2511837;11951668;18061;9628744;4892404;2511839;8089071;16035;9612259;3717418
14;7;120000;120000;3543;0;945;474;75;0;945;399;0.029525;0.000335;;638284;9726607;175561;14153861;1272494;638283;6112116;173535;12141019;933965
15;6;126000;126000;1283;0;900;108;36;0;900;72;0.010182539682539682;0.0003190476190476191;;231256;8964958;175561;15397522;370804;231254;3013253;173535;14467067;269297
16;5;131250;131250;376;0;864;40;6;0;864;34;0.0028647619047619047;0.00030628571428571423;;67883;8694464;40561;15616495;145318;67887;6940213;38535;14805117;119227
17;4;135000;135000;4751;0;840;614;177;0;840;437;0.035192592592592595;0.0002977777777777778;;855860;15722570;175561;15712725;1931204;855847;6884187;173535;14881044;1340471
18;3;168000;168000;2560;0;675;275;6;0;675;269;0.015238095238095238;0.00023928571428571429;;461230;13452035;175561;17689261;1043821;461230;11975375;173535;16582866;996803
19;2;200000;200000;4671;0;567;456;3;0;567;453;0.023355;0.000201;;841458;15071952;175561;18137850;2502598;841448;15069291;173535;18134463;2426052
20;1;700000;700000;55910;0;162;1802;2;0;162;1800;0.07987142857142857;5.742857142857143e-05;;37549520;67336175;175561;32206417;53236567;37542135;67322773;173535;32200949;53202862
;;113400000;;;;;9455;;;;8319;0.8913969223985891;0.00849411111111111;0.8998910335097002
;;;;;;;0.12014806980433633;;;;;
