ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;30240;30240;202;0;3750;0;0;0;3750;0;0.00667989417989418;0.0013293650793650795;;36556;36558;9951;197049;36556;36560;36562;7914;197689;36560
2;19;37800;37800;669;0;3000;0;0;0;3000;0;0.0176984126984127;0.0010634920634920635;;120617;120764;31551;242140;120617;120625;120766;29514;242699;120625
3;18;50400;50400;5017;0;2250;0;0;0;2250;0;0.0995436507936508;0.0007976190476190477;;903847;917238;31551;370879;905509;903840;916636;29505;656832;905518
4;17;56700;56700;1838;0;2000;0;-2;0;2000;2;0.03241622574955908;0.000708994708994709;;331182;338076;13551;1282803;331185;331183;380486;11514;1318939;331190
5;16;64800;64800;4990;0;1750;400;-7;0;1750;407;0.07700617283950617;0.0006203703703703703;;898875;1038058;31551;1622210;919011;898872;1866272;29514;1865393;920873
6;15;67500;67500;1631;0;1680;150;-6;0;1680;156;0.024162962962962962;0.0005955555555555556;;293918;1220226;85551;2529421;333099;293899;1386492;83514;3350282;331565
7;14;70875;70875;1838;0;1600;94;-55;0;1600;149;0.025932980599647267;0.0005671957671957671;;331182;640707;18051;2831614;334914;331163;1255544;16015;3401012;343131
8;13;75000;75000;1366;0;1512;226;6;0;1512;220;0.018213333333333335;0.000536;;246198;2592836;175555;3171222;318076;246198;2592917;173518;4517152;319180
9;12;81000;81000;5543;0;1400;1022;233;0;1400;789;0.0684320987654321;0.0004962962962962963;;998527;3794057;175555;3425929;1249786;998525;2356161;173518;4290206;1190709
10;11;84375;84375;362;0;1344;26;-14;0;1344;40;0.004290370370370371;0.00047644444444444443;;65350;1112518;18055;4432921;74754;65354;1162129;16018;6059283;80384
11;10;87500;87500;2094;0;1296;402;31;0;1296;371;0.023931428571428572;0.00045942857142857146;;377363;3614836;85555;4506963;577325;377350;3613132;83518;6479716;548679
12;9;94500;94500;2439;0;1200;282;2;0;1200;280;0.02580952380952381;0.0004253968253968254;;439471;2007441;85555;4892930;564648;439452;2528589;83518;6690652;567938
13;8;100000;100000;23266;0;1134;4695;1012;0;1134;3683;0.23266;0.000402;;4374606;9554052;175555;5341069;6949126;4199234;8834904;173518;5342279;6039171
14;7;108000;108000;3653;0;1050;572;32;0;1050;540;0.033824074074074076;0.00037222222222222225;;658098;9582586;175555;11055492;1158543;658087;7661093;173518;10645944;924823
15;6;112500;112500;769;0;1008;122;34;0;1008;88;0.006835555555555556;0.0003573333333333333;;138620;3937637;85555;13267415;224277;138624;2465178;83518;11363505;193928
16;5;118125;118125;3987;0;960;800;112;0;960;688;0.03375238095238095;0.0003403174603174603;;718345;12373096;18055;13414709;1801187;718216;10554539;16018;11855354;1584146
17;4;120000;120000;1463;0;945;263;28;0;945;235;0.012191666666666667;0.000335;;263658;7430885;175555;14514889;457313;263656;3761550;173518;12566158;396740
18;3;141750;141750;3861;0;800;713;75;0;800;638;0.02723809523809524;0.00028359788359788357;;695551;12564575;381051;16286405;1624446;695538;10554414;379056;14187798;1473013
19;2;168000;168000;12125;3;675;2031;155;0;675;1876;0.07217261904761904;0.00023928571428571429;;2184132;17946299;175555;17021649;6766587;2184132;16978631;173518;16557292;6150489
20;1;420000;420000;19562;0;270;1333;-3;0;270;1336;0.04657619047619048;9.571428571428571e-05;;3523602;36164733;175555;46771447;18402028;3523603;36151703;173518;46761177;18378629
;;113400000;;;;;13131;;;;11498;0.8893676366843035;0.010501629629629632;0.8998692663139332
;;;;;;;0.12436219632929708;;;;;
