ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;1314;0;100;0;0;0;100;0;0.1314;0.0;;237507;242231;4638;16656;238044;237421;244965;3640;512704;238925
2;9;17000;17000;5874;0;59;30;0;0;59;30;0.34552941176470586;0.0;;1058819;1315491;4655;256972;1186617;1058817;1317430;3640;255954;1187763
3;8;23000;23000;1572;0;44;7;0;0;44;7;0.06834782608695653;0.0;;283954;1595674;4638;1318094;360655;283902;1596505;3640;2921442;342422
4;7;38000;38000;1172;0;27;9;2;0;27;7;0.030842105263157896;0.0;;211956;1817990;4655;1604324;407026;211908;1527269;3647;4628415;376840
5;6;44000;44000;402;0;23;0;-2;0;23;2;0.009136363636363637;0.0;;73225;73360;4655;2063484;73255;73172;1388317;118766;4536084;143513
6;5;45000;45000;5030;0;22;30;3;0;22;27;0.11177777777777778;0.0;;906861;2973869;4657;2139097;1731166;906810;2759648;153515;4383457;1701031
7;4;61000;61000;5306;0;17;26;-3;0;16;29;0.08698360655737705;0.0;;956553;5109388;4669;3048400;2352122;2267616;5244308;295270;6775507;2673613
8;3;67000;67000;824;0;15;2;-1;0;15;3;0.012298507462686566;0.0;;149211;1751212;4655;5854402;275546;149128;1461204;3562777;6625362;267915
9;2;69000;69000;10219;3;14;72;31;0;14;41;0.1481014492753623;0.0;;6210423;11993994;292507;6006272;9196501;3169298;6379299;293109;7764558;4331951
10;1;69000;69000;2446;12;13;19;9;0;15;10;0.035449275362318844;0.0;;441314;23915216;11928774;47448849;8763571;441339;1760902;1870364;10752605;964606
;;1000000;;;;;195;;;;156;0.9798663231867064;0.0;0.9798663231867064
;;;;;;;0.2;;;;;
