ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;17000;17000;546;0;59;0;0;0;59;0;0.03211764705882353;0.0;;99145;99180;5380;16656;99174;99194;103523;4385;91464;99901
2;9;17000;17000;406;0;59;0;0;0;59;0;0.02388235294117647;0.0;;74068;78824;107459;118612;74538;73848;79198;4385;108279;74703
3;8;27000;27000;6389;0;37;13;1;0;37;12;0.23662962962962963;0.0;;1151610;1340613;4653;194898;1213251;1151559;1340962;3640;1231648;1209226
4;7;28000;28000;2240;0;36;6;2;0;36;4;0.08;0.0;;404313;1748133;4655;1348782;494567;404261;589278;3640;1850909;425639
5;6;53000;53000;13181;0;19;33;2;0;19;31;0.24869811320754717;0.0;;2378903;4317737;4655;1755427;3685265;2374933;4319054;3666;3695963;3376300
6;5;70000;70000;7282;0;15;17;3;0;15;14;0.10402857142857143;0.0;;1312492;5638291;4657;4317142;3064055;1312408;3075709;785262;8502587;2131733
7;4;76000;76000;6936;0;14;14;2;0;13;12;0.09126315789473684;0.0;;1250056;8462062;4655;7387297;2874808;1250006;3009121;3040796;8726195;1938002
8;3;81000;81000;4959;1;12;15;7;0;13;8;0.06122222222222222;0.0;;894078;9548133;1344516;8639851;3739097;894027;2473582;3729376;9692506;1136319
9;2;88000;88000;1946;1;12;5;1;0;11;4;0.022113636363636363;0.0;;351275;7148486;4679;23408719;982972;351339;1695506;1586466;12070571;545310
10;1;97000;97000;7754;9;9;31;19;0;10;12;0.0799381443298969;0.0;;6617430;26122630;10026844;27625282;15128613;1397495;7291505;3201147;11647202;2903872
;;1000000;;;;;134;;;;97;0.9798934750762406;0.0;0.9798934750762406
;;;;;;;0.27611940298507465;;;;;
