ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;22000;22000;19;0;46;0;0;0;46;0;0.0008636363636363636;0.0;;4285;4320;4638;16656;4314;4199;8658;3640;2038187;5077
2;9;29000;29000;9430;0;35;15;5;0;35;10;0.32517241379310347;0.0;;1699323;1723373;4638;23752;1709121;1699239;1721135;3640;1762763;1709422
3;8;32000;32000;1207;0;32;1;0;0;32;1;0.03771875;0.0;;218249;1936552;4638;1725292;272453;218198;229757;3640;3402867;219352
4;7;37000;37000;5986;0;27;18;7;0;27;11;0.16178378378378377;0.0;;1079070;3022522;4655;1945816;1515466;1079018;3012945;3647;2652815;1300173
5;6;38000;38000;2552;0;26;7;0;0;27;7;0.06715789473684211;0.0;;460481;686264;4655;3027216;488239;460428;2189016;3647;3824450;599689
6;5;39000;39000;1400;0;26;1;1;0;26;0;0.035897435897435895;0.0;;252998;264600;4657;3490203;253934;252946;257444;3666;4586799;253595
7;4;70000;70000;16609;0;14;54;21;0;14;33;0.23727142857142858;0.0;;6750101;10524237;4657;3745643;7585923;3010392;8007677;136331;6262119;5637533
8;3;79000;79000;5206;4;13;21;12;0;13;9;0.06589873417721519;0.0;;938591;11466161;41261;12453849;4724560;938497;3389471;3373589;10513111;1321607
9;2;83000;83000;2367;5;12;11;3;0;12;8;0.028518072289156628;0.0;;427180;21543848;711729;31470204;4949507;427126;3723206;4661955;11668059;1173713
10;1;87000;87000;1704;10;10;10;9;0;12;1;0.019586206896551724;0.0;;307762;26045900;15415671;72792808;10349566;307668;787318;4435813;11892521;348938
;;1000000;;;;;138;;;;80;0.9798683565091536;0.0;0.9798683565091536
;;;;;;;0.42028985507246375;;;;;
