ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;12000;12000;67;0;84;0;0;0;84;0;0.005583333333333333;0.0;;12921;12956;5380;16656;12950;12835;13817;4385;350629;13324
2;9;12000;12000;1845;0;84;0;0;0;84;0;0.15375;0.0;;333097;337090;21230;32388;333223;333011;338449;4385;24415;333700
3;8;24000;24000;794;0;42;0;0;0;42;0;0.03308333333333333;0.0;;143775;147897;358001;367821;144524;143722;148227;357768;365894;144503
4;7;33000;33000;3581;0;31;8;-3;0;31;11;0.10851515151515151;0.0;;645843;1154611;4655;513872;758399;645761;1155739;3647;1310267;802502
5;6;34000;34000;4104;0;30;10;1;0;30;9;0.12070588235294118;0.0;;740058;1394267;4655;1162134;894332;740007;1245912;3647;2049362;863143
6;5;55000;55000;5778;0;18;15;-1;0;18;16;0.10505454545454546;0.0;;1041503;2951264;4656;1906376;1487956;1041567;2952130;4572;5599187;1519143
7;4;64000;64000;4810;0;16;12;-1;0;15;13;0.07515625;0.0;;867181;2776899;4655;3305788;1422404;867101;2621610;2442028;7469548;1290122
8;3;67000;67000;7423;0;15;23;4;0;15;19;0.1107910447761194;0.0;;1337960;5881951;4655;4175555;2892032;1337793;5012390;593929;6775452;2290884
9;2;73000;73000;11334;1;14;44;21;0;14;23;0.15526027397260275;0.0;;2399348;9183662;4655;7778355;6537677;2399260;4309257;2115028;7776399;3103734
10;1;88000;88000;9847;10;10;34;19;0;11;15;0.11189772727272727;0.0;;11971720;22816117;8631752;21573999;14599649;2136508;4038780;5291965;10330179;2583309
;;1000000;;;;;146;;;;106;0.9797975420107543;0.0;0.9797975420107543
;;;;;;;0.273972602739726;;;;;
