ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;13000;13000;4301;0;77;0;0;0;77;0;0.33084615384615385;0.0;;775518;787409;4655;16656;779401;775430;789011;3640;164953;780732
2;9;14000;14000;243;0;72;0;0;0;72;0;0.017357142857142856;0.0;;44592;45625;4655;794983;44606;44506;45488;3647;792921;45044
3;8;16000;16000;491;0;63;0;0;0;63;0;0.0306875;0.0;;89239;89374;4657;841794;89265;89148;96225;3647;842210;89889
4;7;21000;21000;1275;0;48;9;2;0;48;7;0.060714285714285714;0.0;;230490;1113613;4657;933441;322601;230437;1022490;3647;1817259;302668
5;6;23000;23000;3155;0;44;32;5;0;44;27;0.13717391304347826;0.0;;569126;1734781;4655;1166262;857361;569074;1641963;3640;2053927;794681
6;5;35000;35000;4844;0;29;35;-6;0;29;41;0.1384;0.0;;873300;2619851;4655;1737774;1741096;873338;3402678;40884;3288624;1812096
7;4;59000;59000;1619;0;17;9;2;0;17;7;0.027440677966101695;0.0;;292420;3839961;4657;3544439;689106;292369;3700652;1471030;7839834;806856
8;3;63000;63000;4389;0;16;32;8;0;16;24;0.06966666666666667;0.0;;791367;4922172;287579;4077432;2683896;791316;2535197;1144101;8481054;1773812
9;2;68000;68000;2851;0;15;16;-1;0;15;17;0.041926470588235294;0.0;;514316;6799693;4655;9000436;1928246;514351;4061212;3983867;8439653;1541646
10;1;81000;81000;10176;12;12;63;18;0;12;45;0.12562962962962962;0.0;;12189404;18528591;6940052;13383018;14118644;2736230;7128141;4029875;10352425;4494376
;;1000000;;;;;196;;;;168;0.979842440311694;0.0;0.979842440311694
;;;;;;;0.14285714285714285;;;;;
