ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;19000;19000;4536;0;53;0;0;0;53;0;0.23873684210526316;0.0;;817831;826508;4638;16656;819887;817743;828772;3640;14774;821415
2;9;21000;21000;81;0;48;0;0;0;48;0;0.003857142857142857;0.0;;15437;15472;4639;837296;15450;15351;16333;3640;845928;16043
3;8;43000;43000;1477;0;24;3;-3;0;24;6;0.034348837209302326;0.0;;266853;1114896;4638;854952;303681;266801;1115573;3663;3486150;339910
4;7;44000;44000;5091;0;23;9;-2;0;23;11;0.11570454545454545;0.0;;917842;1765554;4655;1124197;1137119;917791;1770975;3647;4489840;1211259
5;6;51000;51000;9025;0;20;24;4;0;20;20;0.1769607843137255;0.0;;1626431;3673628;4655;2044372;2395787;1626379;3405496;3647;4305524;2242865
6;5;77000;77000;15696;0;13;45;15;0;13;30;0.20384415584415586;0.0;;3676180;7365108;4655;4521272;5754549;3674539;6444534;870435;7099572;4410904
7;4;85000;85000;11131;1;12;26;7;0;12;19;0.13095294117647058;0.0;;2280076;11120386;4657;11879871;6257237;2010258;6261827;2059492;8205836;3225402
8;3;87000;87000;3952;5;12;12;5;0;11;7;0.04542528735632184;0.0;;712630;25638369;3010584;26134017;4975641;712655;1561186;6326368;11313523;970774
9;2;92000;92000;1909;8;10;10;7;0;11;3;0.02075;0.0;;344652;35836951;2160391;57308880;9348084;344559;1192527;3938246;12972531;426323
10;1;97000;97000;901;8;8;5;3;0;10;2;0.009288659793814434;0.0;;162957;27168164;41883400;135913810;3644750;162983;1011275;4233032;13319720;247918
;;1000000;;;;;134;;;;98;0.979869196110742;0.0;0.979869196110742
;;;;;;;0.26865671641791045;;;;;
