ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;25000;25000;2035;0;40;0;0;0;40;0;0.0814;0.0;;367403;372137;4638;16656;368143;367316;373673;3640;2350238;368636
2;9;31000;31000;10564;0;32;13;7;0;32;6;0.3407741935483871;0.0;;1903560;2287019;4536;386868;2048641;1903475;2288334;3640;1960575;1969728
3;8;38000;38000;1;0;27;0;0;0;27;0;2.6315789473684212e-05;0.0;;1159;1194;4638;2292645;1172;1111;3338;3666;3910500;1328
4;7;45000;45000;15123;0;22;33;14;0;22;19;0.3360666666666667;0.0;;2732683;5032289;4560;2296085;4117973;2728964;5028504;3667;2294037;3724027
5;6;48000;48000;4400;1;21;19;16;0;21;3;0.09166666666666666;0.0;;793357;7730086;4684;5397856;2476711;793302;1169743;3674;6409143;850404
6;5;72000;72000;93;1;14;0;0;0;14;0;0.0012916666666666667;0.0;;17522;17736;4669;14309407;17603;17548;20550;2126106;9349509;17779
7;4;73000;73000;1800;1;14;2;1;0;14;1;0.024657534246575342;0.0;;324993;5351448;4679;14349943;684720;324941;6531979;2663647;8927745;769899
8;3;78000;78000;4256;2;13;8;1;0;13;7;0.054564102564102566;0.0;;767428;15059287;784531;15005563;2515704;767377;8885720;1291900;10650316;1987348
9;2;83000;83000;1049;3;12;7;5;0;12;2;0.01263855421686747;0.0;;189733;10281602;183717;31982883;2963779;189757;6030665;3018924;11846234;1096125
10;1;87000;87000;3200;9;12;15;9;0;12;6;0.0367816091954023;0.0;;577159;21792620;1729016;38387406;9681817;577184;8703359;1805674;11260815;2123963
;;1000000;;;;;97;;;;44;0.9798673095608086;0.0;0.9798673095608086
;;;;;;;0.5463917525773195;;;;;
