ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;175;0;67;0;0;0;67;0;0.011666666666666667;0.0;;32352;32387;4655;16656;32381;32266;33248;3647;603195;33106
2;9;19000;19000;2053;0;53;7;1;0;53;6;0.10805263157894737;0.0;;370650;416241;4655;51819;377078;370563;412911;3640;769799;377284
3;8;20000;20000;2497;0;50;4;4;0;50;0;0.12485;0.0;;450570;832560;4638;424686;482023;450518;460202;3647;1049436;453361
4;7;21000;21000;4653;0;48;23;11;0;48;12;0.22157142857142856;0.0;;838879;1718235;4638;877532;996901;838827;1263938;3640;1184566;874703
5;6;26000;26000;194;0;39;0;0;0;39;0;0.007461538461538461;0.0;;35774;35909;4655;1718860;35777;35721;36665;3640;2216096;35983
6;5;41000;41000;4963;0;25;24;-2;0;25;26;0.12104878048780487;0.0;;894720;2204536;4655;1757022;1404803;894757;2661591;3674;4775050;1447079
7;4;47000;47000;6892;0;21;44;1;0;21;43;0.14663829787234042;0.0;;1242252;4319586;4655;2654275;2763559;1250588;4319442;147580;4692195;2361335
8;3;66000;66000;4654;0;15;24;9;0;15;15;0.07051515151515152;0.0;;839068;3877415;4657;5702953;1917169;839133;2226989;1734958;8241245;1345476
9;2;71000;71000;10127;6;14;73;44;0;14;29;0.1426338028169014;0.0;;3587258;14402610;4679;8169582;10294470;1878250;7496517;2578445;8560122;3837035
10;1;83000;83000;2108;11;11;12;4;0;12;8;0.025397590361445784;0.0;;380471;25857345;20107913;60139441;10680862;380495;2059024;7777178;12100379;702839
;;1000000;;;;;211;;;;139;0.979835888332225;0.0;0.979835888332225
;;;;;;;0.3412322274881517;;;;;
