ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;204;0;100;0;0;0;100;0;0.0204;0.0;;37571;37606;4638;16656;37600;37485;38467;3640;15246;38432
2;9;17000;17000;2334;0;59;12;0;0;59;12;0.13729411764705882;0.0;;421225;468398;4638;57038;430996;421138;469344;3640;359667;431955
3;8;35000;35000;3837;0;29;6;-4;0;29;10;0.10962857142857142;0.0;;691913;1169270;4638;480480;741737;691948;1170413;3640;3753912;777336
4;7;57000;57000;7492;0;18;20;-4;0;18;24;0.13143859649122808;0.0;;1350255;2572078;5302;1174758;1718555;1354796;2566671;4411;6596838;1728741
5;6;57000;57000;13223;0;18;49;3;0;17;46;0.23198245614035087;0.0;;2431303;4036617;1400286;2580682;3230983;2439933;4036908;158961;5656647;3030046
6;5;59000;59000;1006;0;17;3;-1;0;17;4;0.017050847457627118;0.0;;182074;882130;4655;5475988;251129;182022;655223;1368689;6263429;240553
7;4;63000;63000;15964;0;16;62;18;0;16;44;0.2533968253968254;0.0;;3394397;10143146;4657;5660505;5401000;3396463;4578181;688742;5658484;3591275
8;3;73000;73000;4761;9;13;23;9;0;14;14;0.06521917808219178;0.0;;858327;19649414;144344;17024807;9435331;858393;1598971;4446910;10183735;1125765
9;2;75000;75000;68;7;11;0;0;0;13;0;0.0009066666666666666;0.0;;13017;13764;3988667;90085789;13124;13043;13179;4640701;11099147;13051
10;1;99000;99000;1247;6;7;4;0;0;10;4;0.012595959595959596;0.0;;225382;11339552;5666663;90197396;3228216;225406;5666997;5737084;13630047;860188
;;1000000;;;;;179;;;;158;0.9799132189064796;0.0;0.9799132189064796
;;;;;;;0.11731843575418995;;;;;
