ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;16000;16000;572;0;63;0;0;0;63;0;0.03575;0.0;;103820;103855;4638;16656;103849;103734;104716;3640;14774;104681
2;9;27000;27000;2495;0;37;5;0;0;37;5;0.09240740740740741;0.0;;450242;562179;4655;123287;462710;450241;563082;3640;669862;464047
3;8;34000;34000;582;0;30;0;-1;0;30;1;0.01711764705882353;0.0;;105627;109664;4638;575831;105792;105574;216641;3640;1931939;110082
4;7;40000;40000;1345;0;25;1;-1;0;25;2;0.033625;0.0;;243104;700779;4655;683734;261421;243051;356204;108717;2840887;252087
5;6;43000;43000;11751;0;23;34;7;0;23;27;0.2732790697674419;0.0;;2117384;3051090;4655;929286;2482209;2117421;2809597;3640;3968466;2352848
6;5;60000;60000;6824;0;17;14;1;0;17;13;0.11373333333333334;0.0;;1229925;4287208;4657;3160236;1819861;1229844;1812688;359212;6800092;1359049
7;4;79000;79000;17760;0;12;60;15;0;13;45;0.22481012658227847;0.0;;4239859;8534232;4655;4392690;6739437;3773464;8176451;1321806;4791920;5549215
8;3;82000;82000;13833;8;12;40;15;0;12;25;0.16869512195121952;0.0;;2604233;15530315;2135998;12683388;10114471;3065170;5418682;5034998;8850930;3480129
9;2;89000;89000;1466;10;11;5;4;0;11;1;0.01647191011235955;0.0;;264805;54269492;4835201;83485450;7823463;264828;377925;7437579;13833290;275921
10;1;94000;94000;376;5;5;2;2;0;10;0;0.004;0.0;;68471;179797;102180946;169575660;90778;68497;68633;6815084;14100812;68522
;;1000000;;;;;161;;;;119;0.9798896162128637;0.0;0.9798896162128637
;;;;;;;0.2608695652173913;;;;;
