ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;11000;11000;1125;0;91;0;0;0;91;0;0.10227272727272728;0.0;;203490;209103;4655;16656;204424;203404;210633;3640;16260;205378
2;9;13000;13000;494;0;77;0;0;0;77;0;0.038;0.0;;89778;89813;4655;222955;89790;89692;90674;3647;827669;90409
3;8;15000;15000;2632;0;67;22;6;0;67;16;0.17546666666666666;0.0;;474880;783243;4655;314952;533952;474826;781003;3647;709656;521747
4;7;26000;26000;570;0;39;4;4;0;39;0;0.021923076923076924;0.0;;103468;797128;98225;797896;164037;103415;107646;98050;2742713;103585
5;6;29000;29000;3505;0;35;30;-5;0;35;35;0.12086206896551724;0.0;;632127;1530482;4655;898024;923653;632075;1531300;3641;2304117;969730
6;5;31000;31000;2119;0;33;13;5;0;32;8;0.06835483870967742;0.0;;382536;1916496;4655;1532654;615356;382483;1174138;3647;3440601;480503
7;4;56000;56000;5474;0;18;35;7;0;18;28;0.09775;0.0;;1197607;3218741;4657;1917632;2099605;986846;3222586;621164;6495242;1659199
8;3;60000;60000;465;0;17;2;-1;0;17;3;0.00775;0.0;;84564;499552;483399;3697311;121456;84511;931541;2306156;7780949;187798
9;2;65000;65000;9184;0;16;52;2;0;15;50;0.1412923076923077;0.0;;2552259;5571212;98310;3784563;4182610;1871787;4580805;1787372;7834782;3278771
10;1;73000;73000;15049;13;13;87;21;0;13;66;0.20615068493150684;0.0;;11192784;17747681;3064301;8651689;12879934;3731463;5736686;3103929;7674850;4983308
;;1000000;;;;;245;;;;206;0.9798223711614802;0.0;0.9798223711614802
;;;;;;;0.15918367346938775;;;;;
