ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;11000;11000;261;0;91;0;0;0;91;0;0.02372727272727273;0.0;;47839;48845;4638;16656;47874;47753;48735;3640;14774;48697
2;9;20000;20000;287;0;50;0;0;0;50;0;0.01435;0.0;;52514;52549;4638;67306;52538;52428;53410;3640;1577570;53164
3;8;23000;23000;3497;0;44;17;1;0;44;16;0.15204347826086956;0.0;;630682;742512;3947;122039;654946;630630;695664;3640;677188;653284
4;7;26000;26000;963;0;39;2;-1;0;39;3;0.03703846153846154;0.0;;174235;229492;4638;755116;177085;174286;229349;3640;1993408;179013
5;6;45000;45000;17011;0;22;84;10;0;22;74;0.3780222222222222;0.0;;3234903;4066979;4655;931785;3909422;3189268;4068218;3666;2447563;3783664
6;5;47000;47000;555;0;22;1;0;0;22;1;0.011808510638297872;0.0;;100765;155995;4657;4988355;103343;100712;155905;3666;5104084;103774
7;4;50000;50000;5113;0;20;31;8;0;20;23;0.10226;0.0;;921805;5733794;4657;5091641;1937897;921754;1801803;60978;5997372;1210995
8;3;61000;61000;5439;0;17;16;-9;0;17;25;0.08916393442622951;0.0;;980491;5042882;4655;6070943;1438648;980437;5114616;676266;6204800;1629238
9;2;90000;90000;3653;0;11;16;10;0;11;6;0.04058888888888889;0.0;;658767;2627872;3941935;7054104;1028530;658832;1309585;6853097;9091620;785321
10;1;97000;97000;12685;10;10;58;28;0;10;30;0.13077319587628866;0.0;;9471710;23009221;3460971;13327114;16976838;2340914;8370067;3486920;12403240;4486713
;;1000000;;;;;225;;;;178;0.979775964578531;0.0;0.979775964578531
;;;;;;;0.2088888888888889;;;;;
