ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;24000;24000;8617;0;42;0;0;0;42;0;0.35904166666666665;0.0;;1552871;1565283;5380;16656;1556517;1552784;1563472;4385;407798;1557655
2;9;24000;24000;2162;0;42;0;0;0;42;0;0.09008333333333333;0.0;;390267;394416;1561192;1574994;390645;390182;395702;4385;1573166;391541
3;8;32000;32000;4347;0;32;0;0;0;32;0;0.13584375;0.0;;783829;788084;4655;1970115;784806;783748;789240;3641;2034070;785012
4;7;40000;40000;1306;0;25;0;-2;0;25;2;0.03265;0.0;;236082;240132;4679;2756991;236435;236031;2195499;457087;3717313;393289
5;6;53000;53000;4994;0;19;6;-2;0;19;8;0.09422641509433963;0.0;;900384;3896207;4560;2989427;1517524;900332;3897579;3667;5921551;1773228
6;5;70000;70000;8261;0;14;22;10;0;14;12;0.11801428571428571;0.0;;1488802;7345861;4657;3892198;4210381;1488749;4244284;1682499;6367544;3171809
7;4;80000;80000;4576;1;12;12;1;0;13;11;0.0572;0.0;;825029;8171680;244827;8372139;2808534;825091;6445210;1122354;9314286;2627614
8;3;81000;81000;924;1;12;2;2;0;12;0;0.011407407407407408;0.0;;167242;5556404;177006;21023597;854900;167131;167267;6562878;11156489;167241
9;2;86000;86000;2342;1;12;7;0;0;12;7;0.027232558139534884;0.0;;422599;8734595;109417;21363686;2622350;422621;6863646;1292778;11326329;2002240
10;1;97000;97000;5258;7;9;19;8;0;10;11;0.05420618556701031;0.0;;947826;24707398;7275774;25602842;13386246;1739017;3936454;6857157;12542823;2428598
;;1000000;;;;;68;;;;51;0.9799056019225779;0.0;0.9799056019225779
;;;;;;;0.25;;;;;
