ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;10000;10000;1002;0;100;0;0;0;100;0;0.1002;0.0;;181356;185382;4638;16656;181485;181270;186706;3640;27202;182308
2;9;18000;18000;133;0;56;0;-2;0;56;2;0.007388888888888889;0.0;;24804;24839;4638;200821;24818;24718;213463;3647;1691194;32144
3;8;26000;26000;14793;0;38;87;22;0;38;65;0.5689615384615384;0.0;;2853997;3086729;4655;227844;2988899;2853862;3089986;3647;323565;2946894
4;7;43000;43000;553;0;23;0;-4;0;23;4;0.01286046511627907;0.0;;100408;100438;4638;3084115;100408;100355;317497;3674;5359414;135954
5;6;46000;46000;5982;0;22;28;2;0;22;26;0.13004347826086957;0.0;;1078338;4349534;4669;3192120;1918422;1078289;4387159;33997;5375410;2582684
6;5;58000;58000;563;0;18;1;1;0;17;0;0.009706896551724138;0.0;;102210;291015;4679;4488286;112736;102157;106502;2406362;8254810;102738
7;4;64000;64000;1399;0;16;8;3;0;16;5;0.021859375;0.0;;252811;4714815;4657;4593072;1031090;252758;4604763;189699;8522818;1185588
8;3;69000;69000;5025;3;14;29;8;0;14;21;0.07282608695652174;0.0;;1013853;8844263;4679;8037897;4743716;905908;4180446;1965943;7932362;2769601
9;2;75000;75000;971;1;13;3;-3;0;13;6;0.012946666666666667;0.0;;175680;4711002;4669;22264691;1115336;175731;8815977;472648;10290830;1340265
10;1;86000;86000;3703;10;11;28;14;0;12;14;0.04305813953488372;0.0;;884991;23291645;5147708;24702936;12358721;671838;7924765;1912064;11403746;2995325
;;1000000;;;;;184;;;;143;0.9798515354373721;0.0;0.9798515354373721
;;;;;;;0.22282608695652173;;;;;
