ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;20000;20000;2709;0;50;0;0;0;50;0;0.13545;0.0;;488732;492929;4638;16656;489234;488646;494247;3640;15018;490214
2;9;36000;36000;1547;0;28;0;0;0;28;0;0.042972222222222224;0.0;;279479;283781;5399;508197;279642;279398;284054;4385;2179477;280277
3;8;36000;36000;3973;0;28;6;-1;0;28;7;0.1103611111111111;0.0;;716479;1216636;287783;789977;823663;716391;1221480;5338;954853;842038
4;7;72000;72000;4215;0;14;3;-2;0;14;5;0.058541666666666665;0.0;;760050;1264358;1008281;1508676;868350;759998;1260446;1506307;4598371;938969
5;6;74000;74000;19539;0;14;21;-5;0;13;26;0.26404054054054055;0.0;;4016304;5520344;4655;2271060;4629503;4016165;5528940;1800436;4087208;5142168
6;5;78000;78000;10714;0;13;13;-2;0;13;15;0.13735897435897437;0.0;;1930607;4694932;4657;6289750;3012889;1939152;3440004;1078480;7184525;2779153
7;4;81000;81000;5616;0;13;6;6;0;12;0;0.06933333333333333;0.0;;1012346;6543467;4670;9726532;1978238;1012295;1018327;3178171;9724391;1013931
8;3;86000;86000;4004;0;12;9;2;0;12;7;0.04655813953488372;0.0;;722072;11470844;4655;10741377;3616376;722021;2230636;3362408;10739262;1181029
9;2;92000;92000;3573;0;11;4;1;0;11;3;0.03883695652173913;0.0;;644371;6167870;4657;11962300;1329538;644314;2918035;2686839;11960133;989098
10;1;94000;94000;7184;9;9;23;16;0;11;7;0.07642553191489361;0.0;;8490388;26053702;12609397;35633142;17217338;1294762;2803153;5167745;12607253;1754523
;;1000000;;;;;85;;;;70;0.9798784762043647;0.0;0.9798784762043647
;;;;;;;0.17647058823529413;;;;;
