ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;15000;15000;1941;0;67;0;0;0;67;0;0.1294;0.0;;350402;355380;5380;185490;350644;350401;356838;4385;172112;351288
2;9;15000;15000;854;0;67;0;0;0;67;0;0.056933333333333336;0.0;;154582;159394;358679;538851;155076;154496;160024;4385;364626;155204
3;8;34000;34000;8776;0;30;16;-2;0;30;18;0.2581176470588235;0.0;;1581531;2105629;4655;526754;1859151;1581567;2107195;3647;2807244;1894584
4;7;39000;39000;255;0;26;2;1;0;26;1;0.006538461538461538;0.0;;46756;567727;4655;2110650;86838;46703;562655;3647;3460005;67112
5;6;51000;51000;5254;0;20;9;-1;0;20;10;0.10301960784313725;0.0;;947186;1471244;4657;2168696;1110965;947134;1472977;150148;4400767;1208468
6;5;62000;62000;2720;0;16;6;1;0;16;5;0.04387096774193548;0.0;;490707;2595807;4655;3626224;722740;490656;2599831;3666;6382441;752726
7;4;68000;68000;12084;0;15;31;15;0;15;16;0.17770588235294119;0.0;;2693465;6819644;1648138;4129610;4015895;2694066;2756659;2105869;4759982;2707054
8;3;79000;79000;6449;0;12;17;3;0;12;14;0.08163291139240507;0.0;;1162403;10087831;4655;8974444;3366598;1162351;3842894;2490835;9276682;1973661
9;2;93000;93000;4313;1;11;14;5;0;11;9;0.0463763440860215;0.0;;777683;10928518;499366;12108280;3504763;777629;8695546;3593347;11669481;2202016
10;1;99000;99000;7550;9;9;27;16;0;10;11;0.07626262626262627;0.0;;1360750;23916356;2747645;24859417;16223191;1360656;10300951;2770169;11442116;3637928
;;1000000;;;;;122;;;;84;0.9798577816096851;0.0;0.9798577816096851
;;;;;;;0.3114754098360656;;;;;
