ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;285;0;3600;0;-2678;2688;3599;2678;0.018095238095238095;0.0025523809523809527;;51499;51501;40821;197209;51499;51469;67428;38989;7918881;51501
2;19;18900;18900;469;0;3000;0;-2176;2175;2999;2176;0.024814814814814814;0.002126984126984127;;84611;84617;13821;256678;84611;84615;100118;12040;8392438;84620
3;18;20000;20000;332;0;2835;0;-2023;2022;2834;2023;0.0166;0.0020099999999999996;;59961;60104;175821;349317;59961;59965;73456;173989;8521703;59968
4;17;22500;22500;394;0;2520;0;-2019;2015;2519;2019;0.017511111111111113;0.0017866666666666669;;71113;71256;85821;417501;71113;71117;136371;84012;8891642;71120
5;16;25200;25200;706;0;2250;60;-1624;1674;2249;1684;0.028015873015873015;0.0015952380952380953;;127281;212715;31821;496750;129157;127285;211541;66049;9241497;127398
6;15;26250;26250;3325;0;2160;930;-855;1764;2159;1785;0.12666666666666668;0.0015314285714285714;;599064;972886;40821;632369;647702;599045;769543;39012;8822223;601242
7;14;28350;28350;1610;0;2000;485;-1003;1480;1999;1488;0.056790123456790124;0.001417989417989418;;290121;1181805;4821;1239694;330766;290108;912657;112192;8900957;291205
8;13;33750;33750;933;0;1680;180;-1219;1393;1679;1399;0.027644444444444444;0.001191111111111111;;168132;545033;40827;1538266;184930;168136;236244;415760;9848321;168267
9;12;35000;35000;98;0;1620;9;-1117;1124;1619;1126;0.0028;0.0011485714285714285;;17835;82392;175825;1714905;17835;17839;115532;513643;9893397;17843
10;11;39375;39375;928;0;1440;110;-1038;1138;1439;1148;0.023568253968253967;0.001020952380952381;;167231;564523;18327;1741174;176753;167235;478657;1149836;10504228;168213
11;10;42000;42000;409;0;1350;45;-989;1033;1349;1034;0.009738095238095238;0.0009571428571428571;;73816;471241;175825;1917026;77022;73820;159099;1903209;10893395;73824
12;9;45360;45360;5139;0;1250;2250;1215;999;1249;1035;0.1132936507936508;0.0008862433862433862;;925811;2683284;10225;1999534;1351848;925799;2083280;1985073;10839784;932851
13;8;52500;52500;74;0;1080;20;-681;699;1079;701;0.0014095238095238095;0.0007657142857142857;;13517;471666;694110;3004896;17828;13521;19902;2983150;12382804;13525
14;7;54000;54000;5778;0;1050;2553;1597;936;1049;956;0.107;0.0007444444444444445;;1040841;3581860;175825;3027073;1850538;1040821;1980304;3004688;12442748;1046100
15;6;56250;56250;4841;0;1008;1940;1097;828;1007;843;0.08606222222222222;0.0007146666666666666;;872058;5042997;40825;4331041;1767630;872048;1693392;3947851;12681156;876211
16;5;64800;64800;3126;0;875;1144;472;654;874;672;0.048240740740740744;0.0006203703703703703;;563239;6220616;31825;6545807;1171495;563215;1422037;5482597;13995426;569053
17;4;70000;70000;1437;0;810;485;-77;554;810;562;0.020528571428571427;0.0005742857142857142;;258991;6100927;202992;7469906;671913;258981;413589;6545890;15388819;260627
18;3;78750;78750;6061;2;720;2188;1664;499;720;524;0.07696507936507936;0.0005104761904761905;;1091909;8301329;886970;7826482;3155731;1091888;1783155;6983709;15597657;1099229
19;2;81000;81000;4775;15;700;1648;1156;470;700;492;0.05895061728395062;0.0004962962962962963;;860183;13950442;175825;18614363;3210135;860165;1754096;8008442;16637675;868478
20;1;90000;90000;9168;600;599;3032;2514;478;630;518;0.10186666666666666;0.0004466666666666667;;1651518;36255554;23370965;520231233;16891327;1651488;2752741;8414945;17520076;1669954
;;56700000;;;;;17079;;;;24863;0.966561693121693;0.02309762962962963;0.9896593227513226
;;;;;;;-0.45576438901575034;;;;;
