ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;1645;0;5670;0;-2283;2305;5669;2283;0.08225;0.0020099999999999996;;296434;306155;175820;194703;296434;296403;320601;173986;7979145;296500
2;19;22500;22500;101;0;5040;0;-1863;1861;5039;1863;0.004488888888888889;0.0017866666666666669;;18379;18385;85830;499692;18379;18378;31367;83986;8402081;18384
3;18;28350;28350;1199;0;4000;360;-1413;1754;3999;1773;0.04229276895943562;0.001417989417989418;;216160;560585;4820;526039;232189;216141;534044;21022;9229866;216803
4;17;35000;35000;65;0;3240;0;-1034;1032;3239;1034;0.0018571428571428571;0.0011485714285714285;;11889;12049;175820;750346;11898;11901;21739;174037;10405996;11908
5;16;37800;37800;598;0;3000;20;-1107;1118;2999;1127;0.01582010582010582;0.0010634920634920635;;107833;139571;31820;770325;107833;107837;429059;178666;10793110;108479
6;15;40000;40000;569;0;2835;415;-494;903;2834;909;0.014225;0.0010049999999999998;;102614;455521;481135;886298;116932;102618;135330;503546;11077253;102623
7;14;42000;42000;4640;0;2700;1810;471;1273;2699;1339;0.11047619047619048;0.0009571428571428571;;835889;1634125;175820;997250;974396;835871;1378812;174023;10592083;845084
8;13;45360;45360;548;0;2500;120;-635;743;2499;755;0.012081128747795414;0.0008862433862433862;;98840;980121;10689;1846233;105383;98844;436721;989180;11088842;99853
9;12;54000;54000;10324;0;2100;4370;2849;1431;2099;1521;0.19118518518518518;0.0007444444444444445;;1859704;3544692;175824;1953661;2476383;1859685;2443846;1938434;10774966;1879563
10;11;56700;56700;1573;0;2000;535;-208;720;1999;743;0.027742504409171077;0.000708994708994709;;283473;3581068;239193;4126317;389331;283461;628377;3275679;12264681;286606
11;10;60000;60000;4433;0;1890;1595;991;582;1889;604;0.07388333333333333;0.00067;;798618;4753270;481188;4449909;1328221;798607;1264426;3352564;12690145;804926
12;9;60480;60480;1648;0;1875;600;42;541;1875;558;0.027248677248677248;0.0006646825396825397;;296979;5368699;10679;5486564;564664;296947;839679;4144803;12830440;300447
13;8;64800;64800;982;0;1750;375;-10;375;1750;385;0.015154320987654322;0.0006203703703703703;;176959;5038943;68400;5792196;304334;176959;519639;4899469;12870219;179055
14;7;67500;67500;3313;0;1680;1305;760;525;1680;545;0.04908148148148148;0.0005955555555555556;;596900;6395666;113191;5981318;1026934;596886;1136908;4171003;13915990;603717
15;6;70875;70875;12112;70;1600;5690;4470;1114;1600;1220;0.17089241622574955;0.0005671957671957671;;2181784;10147175;18324;6612212;5460446;2181768;3607276;4519022;12933404;2208571
16;5;72000;72000;2187;80;1575;1010;713;282;1575;297;0.030375;0.0005583333333333333;;394093;9501671;175824;19288802;1487773;394095;712065;5403230;14402128;398842
17;4;75600;75600;207;140;1500;86;-103;187;1500;189;0.0027380952380952383;0.0005317460317460317;;37427;8268871;185609;34649326;101992;37457;380895;5756514;14639834;38005
18;3;81000;81000;4539;385;1400;2430;2179;198;1400;251;0.05603703703703704;0.0004962962962962963;;817678;25384776;175834;34786267;5382532;817680;1365450;5871406;15152577;830836
19;2;94500;94500;3028;885;1200;1625;1411;173;1200;214;0.032042328042328046;0.0004253968253968254;;545595;47925321;1542910;73044302;9725193;545598;1082476;7292491;17783815;556955
20;1;100000;100000;1265;1065;1064;455;232;218;1134;223;0.01265;0.000402;;228008;202437057;60287518;1473132453;18100623;228008;767196;10032096;20905828;229975
;;113400000;;;;;22801;;;;17833;0.9725216049382718;0.017260121693121692;0.9897817266313935
;;;;;;;0.21788518047454059;;;;;
