ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;22500;22500;541;0;2520;0;-743;744;2519;743;0.024044444444444445;0.0017866666666666669;;97586;97588;85826;193751;97586;97556;114474;84003;7922702;97590
2;19;25200;25200;1498;0;2250;90;-504;590;2249;594;0.059444444444444446;0.0015952380952380953;;269982;382904;31836;299330;274162;269963;384405;30054;8129860;271289
3;18;30240;30240;1278;0;1875;60;-339;394;1874;399;0.042261904761904764;0.0013293650793650795;;230372;344234;10226;577480;233789;230341;350328;18424;8797625;231844
4;17;33750;33750;1479;0;1680;195;-261;455;1679;456;0.04382222222222222;0.001191111111111111;;266548;796243;40826;815961;299832;266529;558092;283298;9153825;268031
5;16;45000;45000;8107;0;1260;795;320;459;1259;475;0.18015555555555557;0.0008933333333333334;;1460413;2278540;282470;1090787;1654593;1460396;1994479;1084094;9709130;1473248
6;15;45360;45360;2697;0;1250;290;5;276;1249;285;0.05945767195767196;0.0008862433862433862;;485914;2644266;10802;2563238;633879;485895;772645;1704664;9758270;490110
7;14;47250;47250;1783;0;1200;169;-68;225;1199;237;0.03773544973544973;0.0008507936507936508;;321263;1065681;40836;3063249;362979;321252;724425;1626812;10207904;325064
8;13;50000;50000;696;0;1134;73;-57;122;1133;130;0.01392;0.000804;;125479;1981933;175830;3391995;151145;125483;412765;2399519;10530823;126964
9;12;50400;50400;5847;0;1125;986;718;244;1124;268;0.11601190476190476;0.0007976190476190477;;1053249;4531257;310681;3522922;1583597;1053249;1446923;2465903;9866039;1062607
10;11;52500;52500;591;0;1080;107;0;107;1080;107;0.011257142857142858;0.0007657142857142857;;106575;850414;85830;4983946;136284;106579;121665;2451096;11679662;107138
11;10;56250;56250;3577;0;1008;718;568;131;1008;150;0.06359111111111111;0.0007146666666666666;;644420;5348489;40830;5096099;1064114;644401;1173955;2871431;12061123;653430
12;9;56700;56700;3103;0;1000;666;513;139;1000;153;0.05472663139329806;0.000708994708994709;;559108;6150823;13840;5989188;1048856;559095;848921;3796133;11440517;564541
13;8;63000;63000;1405;0;900;260;206;46;900;54;0.0223015873015873;0.0006380952380952382;;253231;5110459;175840;6838486;403933;253219;537536;4442686;12465303;256019
14;7;67500;67500;5908;0;840;1301;1202;62;840;99;0.08752592592592592;0.0005955555555555556;;1064241;7629237;468349;7109498;2271909;1064233;1600366;4861001;12567731;1084779
15;6;70875;70875;2349;10;800;599;498;76;800;101;0.03314285714285714;0.0005671957671957671;;423250;8202427;18330;8172321;1629916;423251;823072;5223490;14639829;432038
16;5;75600;75600;3339;60;750;906;849;32;750;57;0.04416666666666667;0.0005317460317460317;;601560;14643327;310974;22620783;3043351;601561;727567;6668803;14040605;608941
17;4;78750;78750;1163;89;720;306;263;36;720;43;0.014768253968253969;0.0005104761904761905;;209642;16220442;131295;24411549;1381496;209648;734866;6667710;15408720;213187
18;3;84000;84000;576;83;675;154;101;49;675;53;0.006857142857142857;0.00047857142857142857;;103846;15265086;175830;40247548;784055;103876;222719;7945917;16962991;105204
19;2;90000;90000;1750;140;630;454;438;4;630;16;0.019444444444444445;0.0004466666666666667;;315318;24440601;1872927;40583374;2988726;315320;840993;8228917;16615085;323204
20;1;90720;90720;3502;625;624;992;920;42;625;72;0.038602292768959434;0.0004431216931216931;;630933;72562097;16230611;96188070;16062632;630903;1038831;8386651;16873577;642099
;;56700000;;;;;9121;;;;4492;0.9732376543209877;0.016535174603174607;0.9897728289241623
;;;;;;;0.5075101414318606;;;;;
