ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;22500;22500;131;0;5040;0;-2040;2044;5039;2040;0.0058222222222222226;0.0017866666666666669;;23772;23774;85820;195153;23772;23772;35851;83986;8625649;23776
2;19;26250;26250;2955;0;4320;0;-2126;2122;4319;2126;0.11257142857142857;0.0015314285714285714;;532358;542502;40820;227473;532359;532339;555947;39037;8759294;534154
3;18;28350;28350;465;0;4000;0;-1470;1462;3999;1470;0.0164021164021164;0.001417989417989418;;83897;83903;4820;767947;83897;83871;125041;41608;9044341;83904
4;17;30240;30240;1021;0;3750;350;-982;1317;3749;1332;0.033763227513227516;0.0013293650793650795;;184115;832387;10791;859928;204816;184096;729415;9490;9191429;184534
5;16;33750;33750;1809;0;3360;360;-941;1290;3359;1301;0.0536;0.001191111111111111;;325946;625123;40820;1052207;342878;325915;969061;116823;9488230;328092
6;15;37800;37800;905;0;3000;206;-917;1111;2999;1123;0.02394179894179894;0.0010634920634920635;;163097;715013;31822;1386487;181308;163104;710870;405964;10044916;164418
7;14;45000;45000;864;0;2520;230;-775;1000;2519;1005;0.0192;0.0008933333333333334;;155722;900204;208793;1557981;181783;155726;704932;1228237;11175914;156381
8;13;45360;45360;1584;0;2500;270;-548;801;2499;818;0.03492063492063492;0.0008862433862433862;;285446;1369141;10795;1722149;325956;285433;867355;1085313;10945947;287459
9;12;47250;47250;7292;0;2400;3220;1701;1479;2399;1519;0.15432804232804234;0.0008507936507936508;;1313602;2906111;40824;2016108;1775310;1313583;2093881;1328465;10031313;1321516
10;11;52500;52500;4868;0;2160;1943;1190;730;2159;753;0.09272380952380953;0.0007657142857142857;;876917;3512212;627424;3345681;1331157;876899;1115647;2486623;10583627;882692
11;10;56700;56700;111;0;2000;20;-379;398;1999;399;0.0019576719576719576;0.000708994708994709;;20181;218994;106821;4266095;20724;20185;33919;4062210;11822676;20189
12;9;60000;60000;5749;0;1890;2176;1302;841;1889;874;0.09581666666666666;0.00067;;1035615;4964707;175824;4293242;1793045;1035602;1958873;3830646;12065668;1046835
13;8;60480;60480;3022;0;1875;1203;713;473;1875;490;0.049966931216931215;0.0006646825396825397;;544522;5775271;210909;6516891;1102471;544509;1197875;4452886;12416885;549454
14;7;65625;65625;603;0;1728;208;-116;315;1728;324;0.009188571428571428;0.0006125714285714285;;108730;5807505;18324;7248640;202007;108723;655385;4837892;14377544;109858
15;6;70875;70875;4098;0;1600;1540;1099;423;1600;441;0.05782010582010582;0.0005671957671957671;;738308;7328470;18324;7364263;1576670;738307;1322202;5511896;14036636;744451
16;5;75600;75600;436;0;1500;165;17;148;1500;148;0.005767195767195767;0.0005317460317460317;;78678;4379982;204823;8116807;164963;78682;634096;7510951;15002607;79142
17;4;81000;81000;7271;45;1400;3183;2570;583;1400;613;0.08976543209876543;0.0004962962962962963;;1309793;12768021;175824;8198645;4657663;1309795;1957315;7197461;15593667;1322117
18;3;84000;84000;3292;154;1350;1329;970;341;1350;359;0.03919047619047619;0.00047857142857142857;;593110;14371689;175824;28201250;2980337;593113;1272590;7770134;15823013;600051
19;2;90000;90000;2286;200;1260;1127;936;184;1260;191;0.0254;0.0004466666666666667;;411909;16960880;373892;40585241;2957672;411912;1258080;8810074;17390732;415717
20;1;94500;94500;4757;1186;1185;2241;2130;79;1200;111;0.050338624338624335;0.0004253968253968254;;856934;72488855;33981748;305829977;17083578;856933;1640579;8687410;17669354;870619
;;113400000;;;;;19771;;;;17437;0.9724849559082892;0.01731825925925926;0.9898032151675484
;;;;;;;0.11805169187193364;;;;;
