ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;114;0;11340;0;-5101;5555;11339;5101;0.0114;0.004019999999999999;;20712;20714;175821;192494;20712;20682;35223;173869;6131934;20682
2;19;30240;30240;305;0;3750;0;-1881;1870;3749;1881;0.010085978835978835;0.0013293650793650795;;55099;55105;10231;221077;55099;55103;95754;9822;9683783;55107
3;18;35000;35000;729;0;3240;0;-1944;1930;3239;1944;0.02082857142857143;0.0011485714285714285;;131412;131555;175821;283831;131412;131416;168032;280168;10491357;131433
4;17;37800;37800;4698;0;3000;1470;-766;2144;2999;2236;0.12428571428571429;0.0010634920634920635;;846321;1022813;31821;423465;874360;846309;897463;288252;10139804;850553
5;16;39375;39375;989;0;2880;180;-1291;1447;2879;1471;0.025117460317460316;0.001020952380952381;;178217;277673;18321;1278154;181013;178217;247741;725237;10235811;178667
6;15;42000;42000;1442;0;2700;210;-1349;1531;2699;1559;0.034333333333333334;0.0009571428571428571;;259893;333752;175821;1464763;264192;259882;327858;564793;10439192;260996
7;14;47250;47250;2620;0;2400;1050;-327;1342;2399;1377;0.05544973544973545;0.0008507936507936508;;472059;737619;40821;1732974;512785;472029;512184;1481752;11014919;474786
8;13;50000;50000;5928;0;2268;2447;766;1608;2267;1681;0.11856;0.000804;;1067955;2977966;205176;2247722;1444045;1067817;1181194;2240072;11304193;1073212
9;12;50400;50400;1721;0;2250;444;-636;1043;2249;1080;0.0341468253968254;0.0007976190476190477;;310110;3414554;31825;3333286;366059;310100;356151;3315806;11014398;311828
10;11;56700;56700;5413;0;2000;2739;1594;1048;1999;1145;0.0954673721340388;0.000708994708994709;;975135;4424884;13825;3652951;1381701;975116;1026313;3603724;11731188;981812
11;10;60480;60480;1764;0;1875;738;-34;746;1874;772;0.029166666666666667;0.0006646825396825397;;317837;4756152;74612;4673031;469909;317824;370329;4558198;12851537;319660
12;9;63000;63000;2153;0;1800;821;147;646;1799;674;0.03417460317460318;0.0006380952380952382;;387976;4360552;175825;5007726;558695;387964;429922;4922436;13026526;390164
13;8;64800;64800;2158;0;1750;926;119;763;1750;807;0.03330246913580247;0.0006203703703703703;;388889;4762686;31826;5399274;622681;388876;486569;5372242;13578588;391284
14;7;67500;67500;2205;0;1680;986;155;800;1680;831;0.03266666666666666;0.0005955555555555556;;397339;4777822;85825;5884379;669987;397326;442660;5643897;14398631;399563
15;6;70000;70000;6112;2;1620;3478;2585;831;1620;893;0.08731428571428572;0.0005742857142857142;;1101088;8292633;345898;6290595;2660275;1101067;1213815;5489779;13998800;1107229
16;5;70875;70875;1987;2;1600;1115;547;535;1600;568;0.028035273368606704;0.0005671957671957671;;357974;7804448;18325;16074637;897751;357973;399411;6458854;14351516;360350
17;4;72000;72000;6393;53;1575;4159;3164;889;1575;995;0.08879166666666667;0.0005583333333333333;;1151662;12400362;175825;16904485;4363135;1151643;1258821;6485786;14373922;1159121
18;3;75000;75000;3743;209;1512;2361;1754;572;1512;607;0.04990666666666667;0.000536;;674285;22088234;175825;25301129;3593915;674288;722472;6585710;15120068;678828
19;2;84375;84375;4388;1118;1344;2900;2190;629;1344;710;0.05200592592592593;0.00047644444444444443;;790512;37429554;18380;60857818;11885574;790516;899201;8190873;17640241;796438
20;1;94500;94500;607;868;867;289;137;123;1200;152;0.006423280423280424;0.0004253968253968254;;109452;407744841;459418462;6092567576;21415620;109452;146883;10417800;18916270;110658
;;113400000;;;;;26313;;;;26484;0.9714624955908289;0.018357291005291005;0.9898197865961199
;;;;;;;-0.006498688861019268;;;;;
