ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;265;0;5670;0;-2505;2799;5669;2505;0.0265;0.004019999999999999;;47895;47897;175820;193096;47895;47865;60827;173910;6428059;47884
2;19;25200;25200;312;0;2250;0;-1275;1266;2249;1275;0.012380952380952381;0.0015952380952380953;;56357;56363;32406;249527;56357;56336;120557;30002;9098778;56367
3;18;26250;26250;3755;0;2160;810;-737;1461;2159;1547;0.14304761904761903;0.0015314285714285714;;676465;811710;40830;313857;701183;676446;752124;39046;8602220;681129
4;17;28350;28350;1745;0;2000;380;-760;1100;1999;1140;0.06155202821869488;0.001417989417989418;;314437;1136862;4820;998472;352231;314418;1069519;30818;8482783;317156
5;16;35000;35000;1386;0;1620;440;-540;964;1619;980;0.0396;0.0011485714285714285;;249813;708112;175820;1325284;280286;249801;321264;987459;9918257;251233
6;15;37800;37800;1436;0;1500;250;-668;895;1499;918;0.03798941798941799;0.0010634920634920635;;258795;1014867;31830;1579141;312345;258795;325150;350285;10154087;260682
7;14;39375;39375;133;0;1440;59;-655;709;1439;714;0.0033777777777777777;0.001020952380952381;;24142;352047;18320;1846351;25772;24141;86735;835413;10404173;24146
8;13;45000;45000;1509;0;1260;200;-573;749;1259;773;0.03353333333333333;0.0008933333333333334;;271947;1001562;175824;1878791;307863;271935;963994;1870530;11135289;274597
9;12;45360;45360;108;0;1250;13;-592;601;1249;605;0.002380952380952381;0.0008862433862433862;;19637;19780;10800;2221982;19637;19641;80304;1761221;10963026;19645
10;11;50000;50000;309;0;1134;40;-532;567;1133;572;0.00618;0.000804;;55813;1073536;232443;2248645;64209;55817;384215;2238585;11970106;56366
11;10;52500;52500;4578;0;1080;1210;564;558;1079;646;0.0872;0.0007657142857142857;;824702;1682778;771738;2313027;1034608;824703;1220288;2302273;11585841;835131
12;9;56250;56250;6824;0;1008;1958;1123;753;1007;835;0.12131555555555555;0.0007146666666666666;;1229233;4222303;40824;3153566;1912264;1229213;2056761;3053420;12220542;1242107
13;8;60000;60000;3491;0;945;942;441;467;944;501;0.05818333333333333;0.00067;;628934;4925699;232485;4452253;1148584;628920;1775746;3432381;12683092;637173
14;7;65625;65625;2139;0;864;573;221;316;863;352;0.032594285714285715;0.0006125714285714285;;385479;3649404;18900;6242606;643113;385459;774674;4329890;14256048;390355
15;6;70000;70000;4377;0;810;1162;835;279;810;327;0.06252857142857143;0.0005742857142857142;;788546;6447207;491576;7168862;1714342;788526;1614625;5508788;13850368;799100
16;5;75600;75600;7248;7;750;2045;1527;426;750;518;0.09587301587301587;0.0005317460317460317;;1305676;8939587;401825;8067664;3849073;1305682;2422427;5330342;15256803;1325740
17;4;84375;84375;7739;93;672;2215;1734;360;672;481;0.09172148148148149;0.00047644444444444443;;1394065;17898426;18910;19503484;6995609;1394045;2574294;7247032;16380129;1421992
18;3;87500;87500;78;95;648;36;-124;158;648;160;0.0008914285714285714;0.00045942857142857146;;14205;18987546;85824;60070544;176179;14235;74676;9152151;17904642;14239
19;2;90720;90720;2002;178;625;554;271;257;625;283;0.0220679012345679;0.0004431216931216931;;360790;30218338;46607;60142635;3889738;360792;1122149;9723167;18757145;366973
20;1;94500;94500;2907;555;554;851;626;184;600;225;0.03076190476190476;0.0004253968253968254;;523688;117651659;81528509;885237227;17908297;523686;1859863;9449276;19183240;533795
;;56700000;;;;;13738;;;;15357;0.9696795590828924;0.02005462433862434;0.9897341834215168
;;;;;;;-0.11784830397437764;;;;;
