ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;956;0;11340;0;-6004;6355;11339;6004;0.0956;0.004019999999999999;;172284;177659;175816;195226;172284;172254;190276;173731;7095389;172284
2;19;15750;15750;992;0;7200;720;-3843;4509;7199;4563;0.06298412698412699;0.0025523809523809527;;178896;371350;40821;376203;196093;178761;373756;39005;7942800;178899
3;18;20000;20000;289;0;5670;0;-3055;3053;5669;3055;0.01445;0.0020099999999999996;;52209;52213;356903;563120;52209;52213;73528;355193;8646823;52216
4;17;33750;33750;158;0;3360;0;-2083;2079;3359;2083;0.004681481481481482;0.001191111111111111;;28630;28636;40821;623431;28630;28634;274795;39025;11084032;28636
5;16;39375;39375;385;0;2880;0;-1758;1751;2879;1758;0.009777777777777778;0.001020952380952381;;69498;69641;18321;660249;69498;69502;446025;21314;12017927;69509
6;15;40000;40000;1011;0;2835;270;-1279;1525;2834;1549;0.025275;0.0010049999999999998;;182315;495772;417928;738139;197231;182294;562336;416508;11938969;184133
7;14;42000;42000;1874;0;2700;435;-1321;1703;2699;1756;0.04461904761904762;0.0009571428571428571;;337659;824334;175821;928764;363641;337640;778355;252237;11987895;342180
8;13;45000;45000;2807;0;2520;600;-1038;1570;2519;1638;0.062377777777777775;0.0008933333333333334;;505720;1374383;175825;1274906;555988;505700;948691;222887;12012801;513114
9;12;45360;45360;97;0;2500;30;-1286;1305;2499;1316;0.002138447971781305;0.0008862433862433862;;17648;535155;10225;1788787;19947;17622;458373;109229;12087076;17837
10;11;50400;50400;5110;0;2250;2915;1273;1438;2249;1642;0.10138888888888889;0.0007976190476190477;;920600;2755808;31825;1815050;1307754;920580;1373731;977209;12034188;941826
11;10;52500;52500;3851;0;2160;1660;187;1380;2159;1473;0.07335238095238095;0.0007657142857142857;;693749;3468649;85825;3128367;1022306;693735;1137217;1803197;12610565;705295
12;9;64800;64800;216;0;1750;67;-803;862;1749;870;0.0033333333333333335;0.0006203703703703703;;39068;1495286;31825;4075449;57787;39072;228798;2941583;14866003;39095
13;8;65625;65625;1452;0;1728;566;-389;916;1727;955;0.022125714285714287;0.0006125714285714285;;261680;1901919;18335;4124284;391564;261667;705682;3923787;14701615;266536
14;7;67500;67500;4249;0;1680;2140;1034;1055;1679;1106;0.06294814814814814;0.0005955555555555556;;765506;4787185;123612;4396091;1369977;765491;1212160;4350707;14303036;775234
15;6;70000;70000;6739;0;1620;3442;2384;968;1619;1058;0.09627142857142858;0.0005742857142857142;;1213935;6237711;356911;5170197;2464417;1213913;1770929;3550298;14139237;1231734
16;5;72000;72000;699;0;1575;334;-424;738;1575;758;0.009708333333333333;0.0005583333333333333;;126023;3188515;175825;6816704;244489;126027;378012;5084410;15960529;128646
17;4;78750;78750;1622;0;1440;734;43;661;1440;691;0.020596825396825398;0.0005104761904761905;;292265;4514443;307504;6957957;594529;292268;737032;6369031;16025799;297428
18;3;87500;87500;2481;0;1296;1221;561;603;1296;660;0.028354285714285714;0.00045942857142857146;;447017;6031178;85825;7334872;1132628;447016;2945849;6098289;18304865;460413
19;2;90000;90000;106;0;1260;71;-320;390;1260;391;0.0011777777777777778;0.0004466666666666667;;19275;3042978;871965;11395609;42586;19284;63060;8250967;18062320;19288
20;1;94500;94500;21518;1186;1185;11753;10010;1076;1200;1743;0.2277037037037037;0.0004253968253968254;;4497483;25110693;10695212;257260453;17180480;3875923;5465893;7352786;16775239;4002684
;;113400000;;;;;26958;;;;35069;0.9688644797178131;0.020902582010582014;0.9897670617283951
;;;;;;;-0.3008754358631946;;;;;
