ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;17000;17000;809;0;59;0;0;0;59;0;0.047588235294117646;0.002364705882352941
2;7;25000;25000;6491;0;40;14;0;0;40;14;0.25964;0.001608
3;6;28000;28000;2930;0;36;8;0;0;36;8;0.10464285714285715;0.0014357142857142856
4;5;54000;54000;5934;0;19;19;-1;0;19;20;0.10988888888888888;0.0007444444444444445
5;4;65000;65000;7956;0;16;21;-1;0;16;22;0.1224;0.0006184615384615384
6;3;72000;72000;6387;0;14;17;1;0;14;16;0.08870833333333333;0.0005583333333333333
7;2;72000;72000;459;0;14;0;-1;0;14;1;0.006375;0.0005583333333333333
8;1;100000;100000;15232;1;10;35;5;0;10;30;0.15232;0.000402
;;1000000;;;;;114;;;;111;0.891563314659197;0.008289992817639875;0.8998533074768369
;;;;;;;0.02631578947368421;;;;;
