ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;22000;22000;3146;0;46;0;0;0;46;0;0.143;0.0018272727272727273
2;11;27000;27000;4739;0;37;8;0;0;37;8;0.17551851851851852;0.001488888888888889
3;10;33000;33000;664;0;31;0;0;0;31;0;0.02012121212121212;0.0012181818181818183
4;9;34000;34000;522;0;30;0;0;0;30;0;0.015352941176470588;0.0011823529411764705
5;8;42000;42000;2517;0;24;6;1;0;24;5;0.05992857142857143;0.0009571428571428571
6;7;49000;49000;2788;0;21;7;2;0;21;5;0.05689795918367347;0.0008204081632653061
7;6;55000;55000;1686;0;19;1;0;0;19;1;0.030654545454545455;0.0007309090909090909
8;5;57000;57000;9588;0;18;35;5;0;18;30;0.16821052631578948;0.0007052631578947368
9;4;73000;73000;1951;0;14;2;0;0;14;2;0.026726027397260273;0.0005506849315068494
10;3;93000;93000;4922;0;11;7;-2;0;11;9;0.0529247311827957;0.000432258064516129
11;2;96000;96000;8672;0;11;30;3;0;11;27;0.09033333333333333;0.00041874999999999996
12;1;97000;97000;4797;1;10;22;3;0;10;19;0.04945360824742268;0.00041443298969072163
;;1000000;;;;;118;;;;106;0.8891219743595932;0.010746545630445596;0.8998685199900388
;;;;;;;0.1016949152542373;;;;;
