ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;10000;10000;226;0;100;0;0;0;100;0;0.0226;0.004019999999999999
2;19;10000;10000;820;0;100;0;0;0;100;0;0.082;0.004019999999999999
3;18;10000;10000;277;0;100;0;0;0;100;0;0.0277;0.004019999999999999
4;17;13000;13000;154;0;77;0;0;0;77;0;0.011846153846153847;0.003092307692307692
5;16;14000;14000;384;0;72;0;0;0;72;0;0.027428571428571427;0.002871428571428571
6;15;14000;14000;2181;0;72;24;10;0;72;14;0.15578571428571428;0.002871428571428571
7;14;51000;51000;8169;0;20;42;-4;0;20;46;0.16017647058823528;0.0007882352941176471
8;13;51000;51000;1473;0;20;10;2;0;20;8;0.02888235294117647;0.0007882352941176471
9;12;51000;51000;51;0;20;3;3;0;20;0;0.001;0.0007882352941176471
10;11;55000;55000;3279;0;19;12;-2;0;19;14;0.05961818181818182;0.0007309090909090909
11;10;58000;58000;2192;0;18;11;3;0;18;8;0.03779310344827586;0.000693103448275862
12;9;59000;59000;963;0;17;4;-1;0;17;5;0.016322033898305086;0.0006813559322033898
13;8;62000;62000;8193;0;16;49;4;0;16;45;0.13214516129032258;0.0006483870967741935
14;7;73000;73000;1353;0;14;8;2;0;14;6;0.018534246575342465;0.0005506849315068494
15;6;79000;79000;161;0;13;1;0;0;13;1;0.0020379746835443037;0.0005088607594936708
16;5;87000;87000;13;0;12;0;-1;0;12;1;0.00014942528735632183;0.00046206896551724135
17;4;88000;88000;1548;0;12;6;1;0;12;5;0.01759090909090909;0.0004568181818181818
18;3;91000;91000;3628;0;11;14;-1;0;11;15;0.039868131868131866;0.0004417582417582418
19;2;95000;95000;894;1;11;4;1;0;11;3;0.009410526315789473;0.0004231578947368421
20;1;98000;98000;1913;1;11;11;-2;0;11;13;0.019520408163265307;0.00041020408163265306
;;1000000;;;;;199;;;;184;0.8704093655292754;0.02926717934214399;0.8996765448714193
;;;;;;;0.07537688442211055;;;;;
