ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;12000;12000;2388;0;84;0;0;0;84;0;0.199;0.0033499999999999997
2;7;20000;20000;2090;0;50;0;0;0;50;0;0.1045;0.0020099999999999996
3;6;42000;42000;4722;0;24;6;-3;0;24;9;0.11242857142857143;0.0009571428571428571
4;5;45000;45000;3183;0;23;13;5;0;23;8;0.07073333333333333;0.0008933333333333334
5;4;53000;53000;2418;0;19;7;-2;0;19;9;0.04562264150943396;0.0007584905660377359
6;3;55000;55000;3006;0;19;13;5;0;18;8;0.054654545454545456;0.0007309090909090909
7;2;76000;76000;2437;0;14;4;-4;0;13;8;0.03206578947368421;0.0005289473684210527
8;1;80000;80000;21692;0;12;80;15;0;12;65;0.27115;0.0005024999999999999
;;1000000;;;;;123;;;;107;0.8901548811995683;0.009731323215844068;0.8998862044154123
;;;;;;;0.13008130081300814;;;;;
