ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;318;0;53;0;0;0;53;0;0.016736842105263158;0.0021157894736842106
2;9;29000;29000;1544;0;35;1;0;0;35;1;0.053241379310344825;0.001386206896551724
3;8;37000;37000;698;0;28;0;0;0;28;0;0.018864864864864866;0.0010864864864864863
4;7;39000;39000;4422;0;26;8;1;0;26;7;0.11338461538461539;0.0010307692307692307
5;6;55000;55000;6566;0;19;16;2;0;19;14;0.11938181818181819;0.0007309090909090909
6;5;62000;62000;2343;0;17;6;0;0;17;6;0.03779032258064516;0.0006483870967741935
7;4;72000;72000;6626;0;14;23;3;0;14;20;0.09202777777777778;0.0005583333333333333
8;3;79000;79000;11497;0;13;24;1;0;13;23;0.14553164556962025;0.0005088607594936708
9;2;89000;89000;21524;1;11;57;4;0;11;53;0.24184269662921348;0.00045168539325842697
10;1;94000;94000;4903;2;11;17;3;0;11;14;0.052159574468085106;0.00042765957446808513
;;1000000;;;;;152;;;;138;0.8909615368722482;0.008945087335728453;0.8999066242079766
;;;;;;;0.09210526315789473;;;;;
