ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;29000;29000;717;0;35;0;0;0;35;0;0.024724137931034482;0.001386206896551724
2;13;32000;32000;9517;0;31;10;7;0;31;3;0.29740625;0.00125625
3;12;37000;37000;58;0;27;0;0;0;27;0;0.0015675675675675676;0.0010864864864864863
4;11;41000;41000;3771;0;25;7;0;0;25;7;0.09197560975609756;0.0009804878048780487
5;10;49000;49000;1410;0;21;5;-3;0;21;8;0.028775510204081634;0.0008204081632653061
6;9;54000;54000;10529;0;19;28;8;0;19;20;0.19498148148148148;0.0007444444444444445
7;8;56000;56000;1479;0;18;1;0;0;18;1;0.026410714285714287;0.0007178571428571428
8;7;65000;65000;4287;0;15;16;4;0;15;12;0.06595384615384615;0.0006184615384615384
9;6;73000;73000;808;0;14;1;0;0;14;1;0.011068493150684932;0.0005506849315068494
10;5;78000;78000;4039;0;13;12;1;0;13;11;0.05178205128205128;0.0005153846153846154
11;4;84000;84000;1623;1;12;4;2;0;12;2;0.019321428571428573;0.00047857142857142857
12;3;84000;84000;5628;1;12;19;5;0;12;14;0.067;0.00047857142857142857
13;2;86000;86000;57;1;12;1;0;0;12;1;0.0006627906976744186;0.00046744186046511623
14;1;94000;94000;725;1;11;2;2;0;11;0;0.007712765957446808;0.00042765957446808513
;;1000000;;;;;106;;;;80;0.8893426470391091;0.010528916315912214;0.8998715633550214
;;;;;;;0.24528301886792453;;;;;
