ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;13000;13000;1565;0;77;0;0;0;77;0;0.12038461538461538;0.003092307692307692
2;11;13000;13000;1007;0;77;0;0;0;77;0;0.07746153846153846;0.003092307692307692
3;10;15000;15000;712;0;67;0;0;0;67;0;0.047466666666666664;0.00268
4;9;24000;24000;56;0;42;0;0;0;42;0;0.0023333333333333335;0.0016749999999999998
5;8;42000;42000;5415;0;24;22;0;0;24;22;0.12892857142857142;0.0009571428571428571
6;7;43000;43000;2491;0;24;9;0;0;24;9;0.05793023255813953;0.0009348837209302325
7;6;50000;50000;1480;0;20;4;1;0;20;3;0.0296;0.000804
8;5;51000;51000;5068;0;20;18;-3;0;20;21;0.09937254901960785;0.0007882352941176471
9;4;68000;68000;7599;0;15;32;2;0;15;30;0.11175;0.0005911764705882353
10;3;76000;76000;5176;0;14;21;1;0;13;20;0.06810526315789474;0.0005289473684210527
11;2;88000;88000;9234;1;11;37;2;0;12;35;0.10493181818181818;0.0004568181818181818
12;1;95000;95000;3375;1;10;13;1;0;11;12;0.035526315789473684;0.0004231578947368421
;;1000000;;;;;156;;;;152;0.8837909039816594;0.016023977172370432;0.8998148811540299
;;;;;;;0.02564102564102564;;;;;
