ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;11000;11000;364;0;91;0;0;0;91;0;0.03309090909090909;0.0036545454545454546
2;13;17000;17000;1241;0;59;5;0;0;59;5;0.073;0.002364705882352941
3;12;20000;20000;276;0;50;0;0;0;50;0;0.0138;0.0020099999999999996
4;11;30000;30000;3581;0;34;15;-1;0;34;16;0.11936666666666666;0.00134
5;10;35000;35000;537;0;29;0;0;0;29;0;0.015342857142857142;0.0011485714285714285
6;9;41000;41000;3;0;25;0;0;0;25;0;7.317073170731707e-05;0.0009804878048780487
7;8;42000;42000;5596;0;24;31;-1;0;24;32;0.13323809523809524;0.0009571428571428571
8;7;46000;46000;849;0;22;0;-1;0;22;1;0.018456521739130434;0.0008739130434782608
9;6;51000;51000;11061;0;20;75;19;0;20;56;0.21688235294117647;0.0007882352941176471
10;5;61000;61000;1093;0;17;6;-2;0;17;8;0.017918032786885245;0.000659016393442623
11;4;64000;64000;3645;0;16;19;1;0;16;18;0.056953125;0.000628125
12;3;66000;66000;413;0;16;1;0;0;15;1;0.006257575757575758;0.0006090909090909092
13;2;71000;71000;3229;0;15;16;-1;0;14;17;0.04547887323943662;0.0005661971830985916
14;1;75000;75000;9963;1;13;61;15;0;13;46;0.13284;0.000536
;;1000000;;;;;229;;;;200;0.88269818033444;0.017116031250718762;0.8998142115851588
;;;;;;;0.12663755458515283;;;;;
