ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;11000;11000;113;0;91;0;0;0;91;0;0.010272727272727272;0.0036545454545454546
2;7;17000;17000;1467;0;59;5;0;0;59;5;0.08629411764705883;0.002364705882352941
3;6;20000;20000;806;0;50;2;0;0;50;2;0.0403;0.0020099999999999996
4;5;63000;63000;9743;0;16;33;0;0;16;33;0.15465079365079365;0.0006380952380952382
5;4;63000;63000;22041;0;16;75;0;0;16;75;0.34985714285714287;0.0006380952380952382
6;3;70000;70000;596;0;15;2;0;0;15;2;0.008514285714285714;0.0005742857142857142
7;2;79000;79000;2170;0;13;8;1;0;13;7;0.027468354430379746;0.0005088607594936708
8;1;88000;88000;18624;1;11;48;3;0;11;45;0.21163636363636365;0.0004568181818181818
;;1000000;;;;;173;;;;169;0.8889937852087517;0.010845406468686439;0.8998391916774382
;;;;;;;0.023121387283236993;;;;;
