ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;1343;0;77;0;0;0;77;0;0.10330769230769231;0.003092307692307692
2;9;14000;14000;2561;0;72;10;10;0;72;0;0.18292857142857144;0.002871428571428571
3;8;27000;27000;3955;0;37;21;-1;0;37;22;0.1464814814814815;0.001488888888888889
4;7;41000;41000;7686;0;25;36;0;0;25;36;0.18746341463414634;0.0009804878048780487
5;6;51000;51000;5894;0;20;32;1;0;20;31;0.1155686274509804;0.0007882352941176471
6;5;55000;55000;736;0;19;1;0;0;19;1;0.013381818181818182;0.0007309090909090909
7;4;56000;56000;1040;0;18;5;1;0;18;4;0.018571428571428572;0.0007178571428571428
8;3;56000;56000;4728;1;18;23;3;0;18;20;0.08442857142857142;0.0007178571428571428
9;2;84000;84000;324;0;12;0;-1;0;12;1;0.003857142857142857;0.00047857142857142857
10;1;86000;86000;2709;0;12;16;0;0;12;16;0.0315;0.00046744186046511623
;;1000000;;;;;144;;;;131;0.887488748341833;0.01233398491728077;0.8998227332591138
;;;;;;;0.09027777777777778;;;;;
