ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;813;0;72;0;0;0;72;0;0.05807142857142857;0.002871428571428571
2;9;36000;36000;329;0;28;0;0;0;28;0;0.009138888888888889;0.0011166666666666666
3;8;45000;45000;12932;0;22;27;4;0;22;23;0.2873777777777778;0.0008933333333333334
4;7;46000;46000;3838;0;22;6;-1;0;22;7;0.08343478260869565;0.0008739130434782608
5;6;51000;51000;5580;0;20;16;3;0;20;13;0.10941176470588235;0.0007882352941176471
6;5;54000;54000;1982;0;19;4;2;0;19;2;0.036703703703703704;0.0007444444444444445
7;4;65000;65000;889;0;16;2;2;0;16;0;0.013676923076923076;0.0006184615384615384
8;3;67000;67000;566;0;15;0;0;0;15;0;0.008447761194029851;0.0006000000000000001
9;2;78000;78000;4556;0;13;10;0;0;13;10;0.05841025641025641;0.0005153846153846154
10;1;90000;90000;20320;0;11;50;21;0;11;29;0.22577777777777777;0.0004466666666666667
;;1000000;;;;;115;;;;84;0.8904510647153641;0.009468534173981743;0.8999195988893458
;;;;;;;0.26956521739130435;;;;;
