ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;26000;26000;1662;0;39;0;0;0;39;0;0.06392307692307693;0.001546153846153846
2;17;28000;28000;1419;0;36;0;0;0;36;0;0.05067857142857143;0.0014357142857142856
3;16;29000;29000;546;0;35;1;1;0;35;0;0.018827586206896552;0.001386206896551724
4;15;31000;31000;350;0;33;0;0;0;33;0;0.01129032258064516;0.001296774193548387
5;14;38000;38000;297;0;27;1;0;0;27;1;0.00781578947368421;0.0010578947368421053
6;13;38000;38000;271;0;27;0;0;0;27;0;0.007131578947368421;0.0010578947368421053
7;12;48000;48000;1851;0;21;5;0;0;21;5;0.0385625;0.0008374999999999999
8;11;53000;53000;3847;0;19;11;-1;0;19;12;0.07258490566037736;0.0007584905660377359
9;10;63000;63000;2019;0;16;4;-5;0;16;9;0.03204761904761905;0.0006380952380952382
10;9;66000;66000;2489;0;16;6;-6;0;16;12;0.03771212121212121;0.0006090909090909092
11;8;73000;73000;4813;0;14;11;3;0;14;8;0.06593150684931506;0.0005506849315068494
12;7;75000;75000;3082;0;14;9;0;0;14;9;0.041093333333333336;0.000536
13;6;77000;77000;16874;0;13;62;15;0;13;47;0.21914285714285714;0.0005220779220779221
14;5;82000;82000;1802;0;13;4;-1;0;13;5;0.02197560975609756;0.0004902439024390243
15;4;83000;83000;285;0;13;1;0;0;12;1;0.003433734939759036;0.00048433734939759034
16;3;84000;84000;3408;0;12;13;4;0;12;9;0.04057142857142857;0.00047857142857142857
17;2;85000;85000;1916;0;12;5;-2;0;12;7;0.022541176470588235;0.0004729411764705882
18;1;89000;89000;11565;2;11;62;20;0;12;42;0.1299438202247191;0.00045168539325842697
;;1000000;;;;;195;;;;167;0.8852075387684585;0.014610357512598166;0.8998178962810567
;;;;;;;0.14358974358974358;;;;;
