ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;17000;17000;1071;0;59;0;0;0;59;0;0.063;0.002364705882352941
2;13;25000;25000;3747;0;40;8;0;0;40;8;0.14988;0.001608
3;12;29000;29000;565;0;35;1;0;0;35;1;0.019482758620689655;0.001386206896551724
4;11;45000;45000;4349;0;23;10;-1;0;23;11;0.09664444444444445;0.0008933333333333334
5;10;46000;46000;6039;0;22;19;2;0;22;17;0.13128260869565217;0.0008739130434782608
6;9;48000;48000;1119;0;21;5;1;0;21;4;0.0233125;0.0008374999999999999
7;8;52000;52000;7130;0;20;24;4;0;20;20;0.1371153846153846;0.000773076923076923
8;7;53000;53000;1784;0;19;5;2;0;19;3;0.03366037735849057;0.0007584905660377359
9;6;63000;63000;1289;0;16;6;2;0;16;4;0.02046031746031746;0.0006380952380952382
10;5;65000;65000;6007;0;16;21;0;0;16;21;0.09241538461538462;0.0006184615384615384
11;4;71000;71000;2809;0;14;12;3;0;14;9;0.03956338028169014;0.0005661971830985916
12;3;90000;90000;4126;0;11;20;8;0;11;12;0.045844444444444445;0.0004466666666666667
13;2;98000;98000;1402;1;11;4;-2;0;11;6;0.014306122448979592;0.00041020408163265306
14;1;100000;100000;2027;1;10;7;3;0;10;4;0.02027;0.000402
;;1000000;;;;;142;;;;120;0.8872377229854779;0.012576851352785605;0.8998145743382635
;;;;;;;0.15492957746478872;;;;;
