ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;29000;29000;2;0;35;0;0;0;35;0;6.896551724137931e-05;0.001386206896551724
2;15;31000;31000;2354;0;33;2;1;0;33;1;0.07593548387096774;0.001296774193548387
3;14;34000;34000;3420;0;30;5;0;0;30;5;0.10058823529411764;0.0011823529411764705
4;13;46000;46000;2356;0;22;4;0;0;22;4;0.051217391304347826;0.0008739130434782608
5;12;48000;48000;4943;0;21;8;3;0;21;5;0.10297916666666666;0.0008374999999999999
6;11;53000;53000;2813;0;19;8;-2;0;19;10;0.053075471698113205;0.0007584905660377359
7;10;61000;61000;2082;0;17;12;0;0;17;12;0.034131147540983606;0.000659016393442623
8;9;62000;62000;1219;0;17;1;-1;0;17;2;0.019661290322580644;0.0006483870967741935
9;8;64000;64000;3906;0;16;5;-5;0;16;10;0.06103125;0.000628125
10;7;71000;71000;782;0;15;1;1;0;15;0;0.011014084507042254;0.0005661971830985916
11;6;72000;72000;588;0;14;1;0;0;14;1;0.008166666666666666;0.0005583333333333333
12;5;77000;77000;18846;0;13;61;16;0;13;45;0.24475324675324675;0.0005220779220779221
13;4;78000;78000;575;0;13;1;1;0;13;0;0.007371794871794872;0.0005153846153846154
14;3;79000;79000;3251;1;13;14;11;0;13;3;0.04115189873417722;0.0005088607594936708
15;2;81000;81000;5967;1;13;26;13;0;13;13;0.07366666666666667;0.0004962962962962963
16;1;95000;95000;298;1;11;1;0;0;11;1;0.003136842105263158;0.0004231578947368421
;;1000000;;;;;150;;;;112;0.8879496025198762;0.011861074135430666;0.8998106766553069
;;;;;;;0.25333333333333335;;;;;
