ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;92;0;100;0;0;0;100;0;0.0092;0.004019999999999999
2;17;21000;21000;1282;0;48;4;0;0;48;4;0.061047619047619045;0.0019142857142857143
3;16;23000;23000;2572;0;44;13;2;0;44;11;0.11182608695652174;0.0017478260869565217
4;15;33000;33000;3662;0;31;14;1;0;31;13;0.11096969696969697;0.0012181818181818183
5;14;35000;35000;5149;0;29;22;0;0;29;22;0.14711428571428573;0.0011485714285714285
6;13;37000;37000;1135;0;27;4;0;0;27;4;0.030675675675675675;0.0010864864864864863
7;12;48000;48000;1674;0;21;7;2;0;21;5;0.034875;0.0008374999999999999
8;11;50000;50000;5936;0;20;28;-2;0;20;30;0.11872;0.000804
9;10;56000;56000;437;0;18;1;0;0;18;1;0.007803571428571429;0.0007178571428571428
10;9;60000;60000;454;0;17;2;1;0;17;1;0.007566666666666667;0.00067
11;8;66000;66000;3858;0;15;18;2;0;15;16;0.058454545454545453;0.0006090909090909092
12;7;70000;70000;2759;0;14;17;-2;0;15;19;0.039414285714285714;0.0005742857142857142
13;6;79000;79000;1080;0;13;8;1;0;13;7;0.013670886075949367;0.0005088607594936708
14;5;85000;85000;5087;0;12;22;-3;0;12;25;0.05984705882352941;0.0004729411764705882
15;4;91000;91000;1684;0;11;11;7;0;11;4;0.018505494505494505;0.0004417582417582418
16;3;98000;98000;2838;1;10;12;2;0;10;10;0.028959183673469387;0.00041020408163265306
17;2;99000;99000;797;1;10;0;-1;0;10;1;0.008050505050505051;0.0004060606060606061
18;1;99000;99000;1494;1;10;7;0;0;10;7;0.01509090909090909;0.0004060606060606061
;;1000000;;;;;190;;;;180;0.8817914708477255;0.017993970772192107;0.8997854416199176
;;;;;;;0.05263157894736842;;;;;
