ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;28000;28000;690;0;36;0;0;0;36;0;0.024642857142857143;0.0014357142857142856
2;11;30000;30000;2639;0;34;2;2;0;34;0;0.08796666666666667;0.00134
3;10;41000;41000;10127;0;25;18;0;0;25;18;0.247;0.0009804878048780487
4;9;44000;44000;433;0;23;0;0;0;23;0;0.009840909090909091;0.0009136363636363636
5;8;55000;55000;7129;0;18;14;4;0;18;10;0.12961818181818183;0.0007309090909090909
6;7;58000;58000;2912;0;17;6;-1;0;18;7;0.05020689655172414;0.000693103448275862
7;6;61000;61000;2416;0;17;2;1;0;17;1;0.03960655737704918;0.000659016393442623
8;5;67000;67000;10470;0;15;32;5;0;15;27;0.1562686567164179;0.0006000000000000001
9;4;72000;72000;3071;0;14;9;6;0;14;3;0.042652777777777776;0.0005583333333333333
10;3;79000;79000;968;1;13;4;0;0;13;4;0.012253164556962026;0.0005088607594936708
11;2;92000;92000;5774;1;11;13;-5;0;11;18;0.0627608695652174;0.0004369565217391304
12;1;92000;92000;2556;1;11;9;4;0;11;5;0.027782608695652175;0.0004369565217391304
;;1000000;;;;;109;;;;93;0.8906001459594154;0.009293974523161538;0.8998941204825769
;;;;;;;0.14678899082568808;;;;;
