ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;20000;20000;861;0;50;0;0;0;50;0;0.04305;0.0020099999999999996
2;13;22000;22000;915;0;46;0;0;0;46;0;0.04159090909090909;0.0018272727272727273
3;12;23000;23000;513;0;44;0;0;0;44;0;0.022304347826086958;0.0017478260869565217
4;11;31000;31000;2605;0;33;8;0;0;33;8;0.08403225806451613;0.001296774193548387
5;10;46000;46000;950;0;22;2;0;0;22;2;0.020652173913043477;0.0008739130434782608
6;9;54000;54000;1782;0;19;2;-1;0;19;3;0.033;0.0007444444444444445
7;8;76000;76000;8071;0;13;23;5;0;13;18;0.10619736842105264;0.0005289473684210527
8;7;77000;77000;77;0;13;0;0;0;13;0;0.001;0.0005220779220779221
9;6;81000;81000;7355;0;13;16;-5;0;13;21;0.09080246913580246;0.0004962962962962963
10;5;82000;82000;39;0;13;0;-1;0;13;1;0.00047560975609756096;0.0004902439024390243
11;4;86000;86000;5455;0;12;18;2;0;12;16;0.06343023255813954;0.00046744186046511623
12;3;93000;93000;7527;0;11;13;0;0;11;13;0.08093548387096774;0.000432258064516129
13;2;95000;95000;2803;0;11;10;-2;0;11;12;0.029505263157894736;0.0004231578947368421
14;1;99000;99000;26789;2;10;80;16;0;10;64;0.2705959595959596;0.0004060606060606061
;;1000000;;;;;172;;;;158;0.8875720753904699;0.01226671441071333;0.8998387898011833
;;;;;;;0.08139534883720931;;;;;
