ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;17000;17000;4393;0;59;0;0;0;59;0;0.25841176470588234;0.002364705882352941
2;7;25000;25000;1365;0;40;3;-1;0;40;4;0.0546;0.001608
3;6;30000;30000;10023;0;33;29;9;0;33;20;0.3341;0.00134
4;5;64000;64000;916;0;16;3;1;0;16;2;0.0143125;0.000628125
5;4;78000;78000;2536;0;13;3;-2;0;13;5;0.03251282051282051;0.0005153846153846154
6;3;88000;88000;9074;0;12;24;1;0;12;23;0.10311363636363637;0.0004568181818181818
7;2;91000;91000;2187;0;11;6;1;0;11;5;0.024032967032967034;0.0004417582417582418
8;1;94000;94000;6678;0;11;21;2;0;11;19;0.07104255319148936;0.00042765957446808513
;;1000000;;;;;89;;;;78;0.8921262418067957;0.007782451495782065;0.8999086933025777
;;;;;;;0.12359550561797752;;;;;
