ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;11000;11000;538;0;91;0;0;0;91;0;0.04890909090909091;0.0036545454545454546
2;17;14000;14000;628;0;72;0;0;0;72;0;0.04485714285714286;0.002871428571428571
3;16;18000;18000;1427;0;56;7;0;0;56;7;0.07927777777777778;0.0022333333333333333
4;15;19000;19000;1131;0;53;11;1;0;53;10;0.059526315789473684;0.0021157894736842106
5;14;19000;19000;1305;0;53;12;4;0;53;8;0.06868421052631579;0.0021157894736842106
6;13;25000;25000;2912;0;40;19;0;0;40;19;0.11648;0.001608
7;12;29000;29000;347;0;35;2;0;0;35;2;0.01196551724137931;0.001386206896551724
8;11;39000;39000;1774;0;26;8;2;0;26;6;0.04548717948717949;0.0010307692307692307
9;10;43000;43000;2307;0;24;24;-1;0;24;25;0.053651162790697676;0.0009348837209302325
10;9;53000;53000;1345;0;19;6;0;0;19;6;0.02537735849056604;0.0007584905660377359
11;8;54000;54000;891;0;19;5;-2;0;19;7;0.0165;0.0007444444444444445
12;7;57000;57000;1035;0;18;12;1;0;18;11;0.018157894736842106;0.0007052631578947368
13;6;63000;63000;1172;0;16;8;0;0;16;8;0.018603174603174604;0.0006380952380952382
14;5;64000;64000;1716;0;16;9;-3;0;16;12;0.0268125;0.000628125
15;4;71000;71000;452;0;15;2;-1;0;15;3;0.0063661971830985915;0.0005661971830985916
16;3;83000;83000;8270;0;12;55;1;0;12;54;0.09963855421686747;0.00048433734939759034
17;2;91000;91000;11116;1;11;81;13;0;11;68;0.12215384615384615;0.0004417582417582418
18;1;98000;98000;1369;1;11;8;0;0;11;8;0.013969387755102041;0.00041020408163265306
;;1000000;;;;;269;;;;254;0.8764173105185546;0.023327661417286198;0.8997449719358408
;;;;;;;0.055762081784386616;;;;;
