ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;15000;15000;4354;0;67;0;0;0;67;0;0.2902666666666667;0.00268
2;13;21000;21000;622;0;48;0;0;0;48;0;0.029619047619047618;0.0019142857142857143
3;12;23000;23000;2223;0;44;10;2;0;44;8;0.09665217391304348;0.0017478260869565217
4;11;32000;32000;326;0;32;0;0;0;32;0;0.0101875;0.00125625
5;10;39000;39000;2585;0;26;8;0;0;26;8;0.06628205128205128;0.0010307692307692307
6;9;52000;52000;3562;0;20;11;-1;0;20;12;0.0685;0.000773076923076923
7;8;54000;54000;1986;0;19;5;-2;0;19;7;0.03677777777777778;0.0007444444444444445
8;7;76000;76000;6478;0;13;19;-2;0;13;21;0.08523684210526315;0.0005289473684210527
9;6;77000;77000;1100;0;13;6;-1;0;13;7;0.014285714285714285;0.0005220779220779221
10;5;78000;78000;4;0;13;0;0;0;13;0;5.128205128205128e-05;0.0005153846153846154
11;4;83000;83000;1533;0;12;3;-3;0;12;6;0.018469879518072288;0.00048433734939759034
12;3;92000;92000;5593;0;11;22;4;0;11;18;0.06079347826086957;0.0004369565217391304
13;2;94000;94000;8742;0;11;31;6;0;11;25;0.093;0.00042765957446808513
14;1;100000;100000;1625;1;10;3;2;0;10;1;0.01625;0.000402
;;1000000;;;;;118;;;;113;0.8863724134797881;0.013464015751021229;0.8998364292308093
;;;;;;;0.0423728813559322;;;;;
