ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;10000;10000;20;0;100;0;0;0;100;0;0.002;0.004019999999999999
2;7;33000;33000;3215;0;31;9;0;0;31;9;0.09742424242424243;0.0012181818181818183
3;6;39000;39000;1851;0;26;2;-1;0;26;3;0.047461538461538465;0.0010307692307692307
4;5;41000;41000;4047;0;25;13;-2;0;25;15;0.09870731707317074;0.0009804878048780487
5;4;49000;49000;8014;0;21;32;4;0;20;28;0.16355102040816327;0.0008204081632653061
6;3;51000;51000;17560;0;19;76;24;0;20;52;0.34431372549019607;0.0007882352941176471
7;2;68000;68000;2611;0;15;8;1;0;15;7;0.03839705882352941;0.0005911764705882353
8;1;91000;91000;8933;1;11;20;2;0;11;18;0.09816483516483517;0.0004417582417582418
;;1000000;;;;;160;;;;132;0.8900197378456756;0.009891017023558527;0.8999107548692341
;;;;;;;0.175;;;;;
