ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;14000;14000;915;0;72;0;0;0;72;0;0.06535714285714286;0.002871428571428571
2;13;24000;24000;2496;0;42;6;0;0;42;6;0.104;0.0016749999999999998
3;12;35000;35000;2012;0;29;3;1;0;29;2;0.057485714285714286;0.0011485714285714285
4;11;43000;43000;4703;0;24;10;-2;0;24;12;0.10937209302325582;0.0009348837209302325
5;10;43000;43000;960;0;24;4;2;0;24;2;0.022325581395348838;0.0009348837209302325
6;9;61000;61000;3218;0;17;8;1;0;17;7;0.05275409836065574;0.000659016393442623
7;8;66000;66000;4851;0;15;10;-2;0;15;12;0.0735;0.0006090909090909092
8;7;69000;69000;1645;0;15;3;3;0;15;0;0.023840579710144926;0.0005826086956521739
9;6;74000;74000;632;0;14;1;-2;0;14;3;0.00854054054054054;0.0005432432432432432
10;5;81000;81000;5155;0;13;17;-4;0;13;21;0.06364197530864198;0.0004962962962962963
11;4;94000;94000;2614;0;11;6;1;0;11;5;0.02780851063829787;0.00042765957446808513
12;3;96000;96000;10000;0;10;34;1;0;11;33;0.10416666666666667;0.00041874999999999996
13;2;99000;99000;5593;0;10;12;2;0;10;10;0.056494949494949494;0.0004060606060606061
14;1;100000;100000;11845;1;10;35;14;0;10;21;0.11845;0.000402
;;1000000;;;;;149;;;;134;0.887737852281359;0.012109493160114402;0.8998473454414735
;;;;;;;0.10067114093959731;;;;;
