ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;11000;11000;1144;0;91;0;0;0;91;0;0.104;0.0036545454545454546
2;11;19000;19000;332;0;53;0;0;0;53;0;0.017473684210526315;0.0021157894736842106
3;10;31000;31000;526;0;33;0;0;0;33;0;0.016967741935483872;0.001296774193548387
4;9;38000;38000;1303;0;27;3;-1;0;27;4;0.03428947368421053;0.0010578947368421053
5;8;58000;58000;7715;0;18;26;-1;0;18;27;0.13301724137931034;0.000693103448275862
6;7;58000;58000;2203;0;18;8;2;0;18;6;0.03798275862068966;0.000693103448275862
7;6;62000;62000;2755;0;16;8;-2;0;16;10;0.04443548387096774;0.0006483870967741935
8;5;63000;63000;8600;0;16;24;1;0;16;23;0.1365079365079365;0.0006380952380952382
9;4;71000;71000;33;0;14;0;0;0;14;0;0.0004647887323943662;0.0005661971830985916
10;3;74000;74000;4027;0;14;13;1;0;14;12;0.05441891891891892;0.0005432432432432432
11;2;83000;83000;14146;0;12;40;-2;0;12;42;0.17043373493975902;0.00048433734939759034
12;1;89000;89000;12190;1;11;43;10;0;11;33;0.13696629213483147;0.00045168539325842697
;;1000000;;;;;165;;;;157;0.8869580549350288;0.012843156259039163;0.899801211194068
;;;;;;;0.048484848484848485;;;;;
