ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;10000;10000;124;0;100;0;0;0;100;0;0.0124;0.004019999999999999
2;13;24000;24000;2216;0;42;8;0;0;42;8;0.09233333333333334;0.0016749999999999998
3;12;25000;25000;1548;0;40;1;1;0;40;0;0.06192;0.001608
4;11;48000;48000;2169;0;21;6;-1;0;21;7;0.0451875;0.0008374999999999999
5;10;53000;53000;519;0;19;0;0;0;19;0;0.00979245283018868;0.0007584905660377359
6;9;61000;61000;1370;0;17;4;2;0;17;2;0.022459016393442624;0.000659016393442623
7;8;63000;63000;473;0;16;0;-1;0;16;1;0.007507936507936508;0.0006380952380952382
8;7;65000;65000;827;0;16;0;0;0;16;0;0.012723076923076924;0.0006184615384615384
9;6;78000;78000;479;0;13;0;0;0;13;0;0.006141025641025641;0.0005153846153846154
10;5;81000;81000;4719;0;13;13;2;0;13;11;0.05825925925925926;0.0004962962962962963
11;4;81000;81000;6415;0;13;14;-3;0;13;17;0.07919753086419754;0.0004962962962962963
12;3;85000;85000;1877;0;12;3;-3;0;12;6;0.02208235294117647;0.0004729411764705882
13;2;99000;99000;7700;0;11;20;1;0;11;19;0.07777777777777778;0.0004060606060606061
14;1;100000;100000;37851;1;10;112;36;0;10;76;0.37851;0.000402
;;1000000;;;;;181;;;;147;0.8862912624714149;0.013603542726545535;0.8998948051979604
;;;;;;;0.1878453038674033;;;;;
