ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;15000;15000;730;0;67;0;0;0;67;0;0.048666666666666664;0.00268
2;11;18000;18000;703;0;56;0;0;0;56;0;0.03905555555555556;0.0022333333333333333
3;10;20000;20000;350;0;50;0;0;0;50;0;0.0175;0.0020099999999999996
4;9;43000;43000;6635;0;24;22;1;0;24;21;0.15430232558139534;0.0009348837209302325
5;8;56000;56000;4501;0;18;13;1;0;18;12;0.080375;0.0007178571428571428
6;7;59000;59000;9677;0;17;25;-1;0;17;26;0.16401694915254236;0.0006813559322033898
7;6;65000;65000;556;0;16;3;3;0;16;0;0.008553846153846153;0.0006184615384615384
8;5;71000;71000;5011;0;14;16;-2;0;14;18;0.07057746478873239;0.0005661971830985916
9;4;73000;73000;1806;0;14;4;1;0;14;3;0.02473972602739726;0.0005506849315068494
10;3;74000;74000;14940;1;14;59;7;0;14;52;0.20189189189189188;0.0005432432432432432
11;2;81000;81000;1046;1;13;3;1;0;13;2;0.01291358024691358;0.0004962962962962963
12;1;98000;98000;6355;2;10;22;4;0;10;18;0.0648469387755102;0.00041020408163265306
;;1000000;;;;;167;;;;152;0.8874399448404513;0.012442517403563273;0.8998824622440146
;;;;;;;0.08982035928143713;;;;;
