ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;22000;22000;2901;0;46;0;0;0;46;0;0.13186363636363638;0.0018272727272727273
2;13;26000;26000;1240;0;39;0;0;0;39;0;0.047692307692307694;0.001546153846153846
3;12;34000;34000;435;0;30;0;0;0;30;0;0.012794117647058824;0.0011823529411764705
4;11;42000;42000;10747;0;24;30;5;0;24;25;0.2558809523809524;0.0009571428571428571
5;10;43000;43000;1676;0;24;4;0;0;24;4;0.03897674418604651;0.0009348837209302325
6;9;51000;51000;1553;0;20;6;1;0;20;5;0.03045098039215686;0.0007882352941176471
7;8;64000;64000;4677;0;16;13;-1;0;16;14;0.073078125;0.000628125
8;7;76000;76000;1493;0;14;3;0;0;14;3;0.019644736842105263;0.0005289473684210527
9;6;78000;78000;16361;0;13;37;3;0;13;34;0.20975641025641026;0.0005153846153846154
10;5;84000;84000;1400;0;12;5;2;0;12;3;0.016666666666666666;0.00047857142857142857
11;4;84000;84000;555;0;12;2;0;0;12;2;0.0066071428571428574;0.00047857142857142857
12;3;96000;96000;1530;0;11;1;-2;0;11;3;0.0159375;0.00041874999999999996
13;2;96000;96000;2477;1;11;10;6;0;11;4;0.025802083333333333;0.00041874999999999996
14;1;100000;100000;360;1;10;2;-1;0;10;3;0.0036;0.000402
;;1000000;;;;;113;;;;100;0.888751403617817;0.011105141227742307;0.8998565448455593
;;;;;;;0.11504424778761062;;;;;
