ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1089;0;11344;0;-8883;9494;11340;8883;0.1089;0.005663;;196355;204428;175821;196010;196355;196327;212069;173989;7347093;196327
2;19;20000;20000;1451;0;5672;0;-4737;4737;5670;4737;0.07255;0.0028315;;261518;271978;380830;400922;261519;261497;278359;379105;8876882;261520
3;18;25200;25200;234;0;4502;0;-3686;3677;4500;3686;0.009285714285714286;0.0022472222222222225;;42311;42458;32397;670438;42314;42319;257118;30049;9761795;42321
4;17;26250;26250;737;0;4322;0;-3433;3416;4320;3433;0.028076190476190477;0.002157333333333333;;132857;138681;40831;720938;132857;132831;618639;38989;9808999;132884
5;16;33750;33750;524;0;3361;90;-2705;2786;3360;2795;0.015525925925925926;0.001677925925925926;;94520;240914;40831;861891;96276;94526;583556;39049;11055309;94529
6;15;35000;35000;3344;0;3241;900;-1908;2775;3240;2808;0.09554285714285714;0.0016179999999999999;;602481;1246979;175821;964719;628433;602462;1096375;174012;10668739;605415
7;14;39375;39375;1608;0;2881;690;-1752;2422;2880;2442;0.040838095238095236;0.0014382222222222222;;289770;775761;18786;1575452;363097;289751;831446;151550;11157213;291233
8;13;42000;42000;2265;0;2701;1021;-1336;2327;2700;2357;0.05392857142857143;0.0013483333333333333;;408156;1192565;175825;1873650;524963;408137;901287;476997;11212363;410624
9;12;56250;56250;1451;0;2017;438;-1186;1609;2016;1624;0.025795555555555554;0.0010067555555555556;;261510;1713099;40825;2499348;332029;261486;748468;2487253;13781819;263243
10;11;56700;56700;2914;0;2001;1432;-302;1705;2000;1734;0.051393298059964725;0.0009987654320987654;;524957;3123778;13825;2772613;817887;524944;1150126;2756709;13268697;529250
11;10;60000;60000;2306;0;1891;1427;-156;1572;1890;1583;0.03843333333333333;0.0009438333333333334;;415527;2888314;651520;3312927;655395;415515;768601;3289643;13758054;417140
12;9;60480;60480;2222;0;1876;1209;-291;1478;1875;1500;0.03673941798941799;0.0009363425925925927;;400386;3537897;10801;3730002;751170;400385;1428742;3713106;13551943;404841
13;8;67500;67500;5461;0;1680;3178;1623;1507;1680;1555;0.0809037037037037;0.000838962962962963;;983789;5329700;189619;4620604;2087171;983769;2446100;4600968;14425826;992323
14;7;70875;70875;2852;0;1600;1533;253;1256;1600;1280;0.04023985890652557;0.0007990123456790123;;513794;6180111;18325;6023748;1194650;513792;1751862;5611486;16007621;519344
15;6;75600;75600;1271;0;1500;548;-617;1155;1500;1165;0.016812169312169313;0.0007490740740740741;;229108;4886863;83667;8474295;478525;229096;1303615;6550509;16019726;232270
16;5;84000;84000;5392;0;1350;2735;1593;1103;1350;1142;0.06419047619047619;0.0006741666666666667;;971355;8382989;593256;8711945;2938951;971342;1940049;6212734;17253492;981611
17;4;90000;90000;11482;141;1260;6636;5446;1117;1260;1190;0.1275777777777778;0.0006292222222222222;;2479838;14931896;380875;10106034;9072679;2068240;3445850;8215997;17043179;2089876
18;3;90720;90720;797;165;1250;451;-378;819;1250;829;0.008785273368606702;0.0006242283950617284;;143626;15189419;60680;48023266;1202580;143656;629057;11423254;19047320;145985
19;2;94500;94500;3861;786;1200;2082;1309;736;1200;773;0.040857142857142856;0.0005992592592592592;;695536;32288222;85827;48478740;9339379;695524;1188118;9701061;19268456;705402
20;1;100000;100000;1504;840;839;629;-75;700;1134;704;0.01504;0.0005663;;271035;226152328;172881039;5486500486;23295263;271034;487600;10215995;20675825;272312
;;113432469;;;;;24999;;;;46220;0.9714153615520282;0.028347459876543208;0.9997628214285714
;;;;;;;-0.8488739549581983;;;;;
