ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;500;0;7203;0;-6059;6088;7199;6059;0.031746031746031744;0.003595555555555556;;90191;90193;40820;197785;90191;90161;106198;38986;8428962;90190
2;19;20000;20000;502;0;5672;0;-4750;4746;5670;4750;0.0251;0.0028315;;90565;96617;175820;296531;90565;90535;104223;173986;9385727;90565
3;18;25200;25200;1884;0;4502;270;-3790;4049;4500;4060;0.07476190476190477;0.0022472222222222225;;339461;448731;31820;395227;344951;339442;548407;31015;9973395;339465
4;17;28350;28350;1655;0;4002;350;-3102;3443;4000;3452;0.05837742504409171;0.0019975308641975308;;298230;503473;4820;742834;307111;298217;403509;16390;10233238;298240
5;16;30240;30240;1192;0;3752;483;-2938;3405;3750;3421;0.03941798941798942;0.0018726851851851853;;214884;531084;10791;1049160;230993;214883;428563;182435;10349505;214906
6;15;37800;37800;198;0;3001;34;-2457;2489;3000;2491;0.005238095238095238;0.0014981481481481482;;35838;141451;31820;1272324;35984;35842;44946;410539;11665361;35842
7;14;39375;39375;2021;0;2881;780;-1727;2492;2880;2507;0.051326984126984124;0.0014382222222222222;;364228;1301062;18320;1316383;436936;364209;472180;151547;11575357;364368
8;13;45360;45360;1225;0;2501;375;-1818;2189;2500;2193;0.02700617283950617;0.001248456790123457;;220835;1055362;10234;1688890;244598;220816;779662;1676096;12422625;220837
9;12;52500;52500;2687;0;2161;1110;-785;1887;2160;1895;0.05118095238095238;0.0010786666666666666;;484112;1754437;85824;1918063;627913;484093;841747;1606117;13293371;484825
10;11;54000;54000;13875;0;2100;8759;6674;2023;2100;2085;0.2569444444444444;0.0010487037037037038;;2602748;4972839;175824;2409510;3912951;2499220;3671162;1916671;11687683;2507273
11;10;56700;56700;2007;0;2000;1033;-606;1628;2000;1639;0.0353968253968254;0.0009987654320987654;;361696;5698914;321157;6130740;728731;361693;570336;4086658;13572439;362375
12;9;60000;60000;1395;0;1890;782;-793;1570;1890;1575;0.02325;0.0009438333333333334;;251428;6161566;275345;6495147;467147;251416;707208;4115472;14232939;252464
13;8;60480;60480;6075;0;1875;3443;1715;1700;1875;1728;0.10044642857142858;0.0009363425925925927;;1094415;7832871;234448;6754928;2652950;1094403;1975581;4619891;13523554;1098097
14;7;65625;65625;30;0;1728;43;-1322;1365;1728;1365;0.00045714285714285713;0.0008629333333333332;;5592;6513298;18902;8618921;17623;5599;14857;4876951;16273715;5599
15;6;70875;70875;1266;0;1600;653;-662;1310;1600;1315;0.01786243386243386;0.0007990123456790123;;228207;7298331;18334;8742117;640247;228194;438757;6298744;15885903;228402
16;5;75000;75000;669;0;1512;307;-913;1215;1512;1220;0.00892;0.0007550666666666667;;120604;7360821;175824;8973164;263604;120621;231078;6876724;17290546;120713
17;4;84375;84375;1101;3;1344;533;-568;1095;1344;1101;0.01304888888888889;0.0006711703703703703;;198494;8283046;18324;9102459;566329;198496;557983;8852514;19310607;199214
18;3;87500;87500;1686;5;1296;837;-203;1034;1296;1040;0.01926857142857143;0.0006472;;303793;9207280;85824;17585165;919001;303794;661082;8501774;19495029;304890
19;2;90000;90000;4673;49;1260;2370;1446;906;1260;924;0.051922222222222224;0.0006292222222222222;;841803;11064141;175824;18678294;3529444;841804;1608442;8426168;19142635;846373
20;1;94500;94500;7693;1134;1133;4462;3523;916;1200;939;0.0814074074074074;0.0005992592592592592;;1385795;47230856;31676879;1158701316;17880554;1385764;1906347;9590316;19136605;1390461
;;113432986;;;;;26624;;;;45759;0.9730799206349207;0.026699496913580246;0.9997794175485009
;;;;;;;-0.7187124399038461;;;;;
