ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;481;0;5674;0;-4165;4391;5669;4165;0.0481;0.005663;;86774;86776;175820;195952;86774;86744;97724;173986;7503614;86768
2;19;26250;26250;109;0;2162;0;-1675;1671;2160;1675;0.0041523809523809525;0.002157333333333333;;19807;19813;40823;291282;19807;19811;121017;39037;10589972;19811
3;18;30240;30240;2390;0;1876;481;-1209;1660;1875;1690;0.07903439153439154;0.0018726851851851853;;430647;565906;10222;319075;452800;430628;537123;18007;10868772;432294
4;17;39375;39375;107;0;1441;0;-1106;1106;1440;1106;0.0027174603174603172;0.0014382222222222222;;19450;19456;18320;757872;19450;19454;27832;749182;12484651;19455
5;16;42000;42000;1637;0;1351;120;-1024;1130;1350;1144;0.03897619047619048;0.0013483333333333333;;294989;868824;175820;785429;324450;294970;402417;776148;12652999;296187
6;15;45360;45360;10055;0;1251;2241;1014;1150;1250;1227;0.2216710758377425;0.001248456790123457;;1910895;2388727;10796;1088726;2015782;1811260;2026337;1078849;11437419;1820206
7;14;50000;50000;2420;0;1135;463;-456;907;1134;919;0.0484;0.0011326;;436033;3177161;271297;3008478;618947;436034;544207;1539609;13365670;437601
8;13;50400;50400;1984;0;1126;398;-616;993;1125;1014;0.03936507936507937;0.0011236111111111113;;357441;3162537;32400;3453959;429427;357429;466433;3441309;11787269;359540
9;12;56250;56250;806;0;1009;86;-713;793;1008;799;0.01432888888888889;0.0010067555555555556;;145267;2648656;40824;3918495;174339;145271;250106;2510692;14314432;146037
10;11;56700;56700;9654;0;1000;2661;1679;909;1000;982;0.17026455026455026;0.0009987654320987654;;1838721;5745113;13824;4062709;2840380;1738970;2417510;3366629;12175603;1750217
11;10;60000;60000;3577;0;945;932;144;765;945;788;0.059616666666666665;0.0009438333333333334;;644423;6791237;271223;6395574;1409433;644401;779633;4334325;14348841;647830
12;9;63000;63000;1071;0;900;282;-403;678;900;685;0.017;0.000898888888888889;;193102;6397982;175824;7060531;325630;193089;294082;5121373;14602457;194083
13;8;64800;64800;1332;0;875;285;-375;654;875;660;0.020555555555555556;0.0008739197530864197;;240078;6090866;31834;7282837;389865;240077;349886;5249445;14629699;240941
14;7;65625;65625;705;0;864;174;-471;644;864;645;0.010742857142857143;0.0008629333333333332;;127094;6782540;18324;7615975;271417;127098;226422;5274127;16198690;127234
15;6;70000;70000;1106;2;810;306;-288;587;810;594;0.0158;0.0008089999999999999;;199395;6928131;271270;8075585;570440;199397;745203;6841363;16816464;201028
16;5;75000;75000;78;1;756;26;-492;517;756;518;0.00104;0.0007550666666666667;;14205;6956003;175824;9139427;44407;14235;113554;5862955;17940475;14237
17;4;75600;75600;2814;37;750;577;103;446;750;474;0.03722222222222222;0.0007490740740740741;;506958;8191368;32410;15253659;1098184;506958;617331;6252707;15792337;512062
18;3;81000;81000;7991;214;700;2455;1817;587;700;638;0.09865432098765432;0.0006991358024691359;;1439517;21323610;175824;19897841;8135261;1439405;1999931;7387776;16413404;1449704
19;2;90720;90720;3446;552;625;1045;747;244;625;298;0.03798500881834215;0.0006242283950617284;;620821;41228044;4710729;70271841;11921513;620823;754342;8769733;17585632;631710
20;1;94500;94500;790;318;317;122;-198;312;600;320;0.00835978835978836;0.0005992592592592592;;142398;244822459;289227338;5033057188;29116241;142398;245602;9666600;20130908;144069
;;56732682;;;;;12654;;;;20341;0.9739864373897709;0.0258051024691358;0.9997915398589067
;;;;;;;-0.6074758969495812;;;;;
