ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;580;0;5674;0;-3886;4215;5670;3886;0.058;0.005663;;104607;104609;175821;197194;104607;104577;118290;173904;7701492;104606
2;19;18900;18900;371;0;3002;0;-2395;2392;3000;2395;0.01962962962962963;0.0029962962962962964;;66986;72364;13821;310376;66988;66986;185643;12006;9227798;66991
3;18;26250;26250;920;0;2162;0;-1757;1749;2160;1757;0.03504761904761905;0.002157333333333333;;165807;170643;40821;385490;165807;165807;288308;39025;10376090;165943
4;17;35000;35000;3315;0;1621;330;-1041;1320;1620;1371;0.09471428571428571;0.0016179999999999999;;597241;683524;175821;559461;612958;597243;801540;174040;11344832;601477
5;16;37800;37800;2618;0;1501;720;-544;1235;1500;1264;0.06925925925925926;0.0014981481481481482;;471688;1202164;107951;1164841;578839;471666;1203904;220946;11367979;474769
6;15;42000;42000;1987;0;1351;481;-615;1070;1350;1096;0.04730952380952381;0.0013483333333333333;;357969;655463;175821;1644839;399799;357973;483682;220188;11756784;360535
7;14;50400;50400;3807;0;1126;783;-167;906;1125;950;0.07553571428571429;0.0011236111111111113;;685832;1594336;31821;2128711;832792;685813;1595288;1441010;12573691;691968
8;13;54000;54000;3352;0;1051;850;-82;893;1050;932;0.06207407407407407;0.0010487037037037038;;603926;2412984;175825;2823015;863832;603897;865300;2810199;12681235;609263
9;12;56250;56250;6205;0;1009;1726;784;884;1008;942;0.11031111111111111;0.0010067555555555556;;1117807;4589410;40825;3515359;1926170;1117795;2103862;3067507;12961670;1127822
10;11;60000;60000;318;0;946;65;-629;692;945;694;0.0053;0.0009438333333333334;;57428;2953231;289156;4765318;76335;57432;176115;3714743;13957475;57636
11;10;63000;63000;1789;0;901;408;-291;679;900;699;0.028396825396825396;0.000898888888888889;;322353;3656648;175827;4835696;512519;322341;580197;3298087;13931326;325732
12;9;65625;65625;3881;0;864;932;215;688;864;717;0.05913904761904762;0.0008629333333333332;;699122;5632423;18325;5337371;1293950;699124;1680086;4796449;14448495;705666
13;8;70875;70875;4024;0;800;1070;363;667;800;707;0.05677601410934744;0.0007990123456790123;;724991;7160853;18325;6166501;1704625;724980;1533008;6143397;15610973;733285
14;7;78750;78750;702;0;720;131;-323;447;720;454;0.008914285714285715;0.0007191111111111111;;126550;4116273;216136;8563836;234228;126554;246644;7923198;16837577;127615
15;6;81000;81000;221;0;700;56;-404;457;700;460;0.002728395061728395;0.0006991358024691359;;39969;2949609;175827;8698675;73643;39943;163803;7653454;17588121;40414
16;5;84375;84375;3665;1;672;930;433;465;672;497;0.04343703703703704;0.0006711703703703703;;660258;8825883;18335;8740505;1703783;660247;1275199;7978667;17392540;668448
17;4;87500;87500;3256;7;648;845;370;451;648;475;0.03721142857142857;0.0006472;;586633;8302387;85826;17185375;1825452;586635;851020;8985799;18386507;592469
18;3;90000;90000;2980;12;630;825;383;419;630;442;0.03311111111111111;0.0006292222222222222;;536840;9458492;289186;22585152;2175316;536827;797742;9417078;18611563;542395
19;2;94500;94500;7307;131;600;2068;1593;413;600;475;0.07732275132275132;0.0005992592592592592;;1316308;18584681;161681;26925318;8372843;1316286;1699777;9559957;18827291;1333027
20;1;100000;100000;4905;517;516;1303;854;419;567;449;0.04905;0.0005663;;883603;70130795;61293913;976580599;19623305;883572;1738870;10782208;20885474;892193
;;56733167;;;;;13523;;;;20662;0.9732681128747797;0.02649624814814815;0.9997643610229278
;;;;;;;-0.5279154033868224;;;;;
